instance;β;Layout;transform;energy;best_dwave;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-492.0;-492.0;-21.771855591056966;-7.228658787818089;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;45.167394306;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002533979506117823, 0.004958553744353908, 0.0002369954683708868, 0.003469049061177468], 3 => Any[1.0, 1.0, 0.0006653619785399003, 0.011222719121301863, 0.0005598787759869083, 0.005270694514966162])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-492.0;-492.0;-24.39437648993986;-6.94722684541202;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;45.511169859;0.27;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0006097302463475705, 0.011613421401579052, 0.0032910074599328083, 0.01412809007539077], 3 => Any[1.0, 1.0, 0.0005379122561546938, 0.0046398860672701644, 0.003452633250175111, 0.012864860645875333])
003_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-460.0;-460.0;-26.994581189512928;-6.7712826300528075;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;56.298541624;0.26;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0005439590751592614, 0.0007028214343928262, 4.4421376572150036e-5, 0.0018836604951393582], 3 => Any[1.0, 1.0, 0.005756390692935331, 0.02396853991049092, 0.006087436087227444, 0.011905546218008508])
003_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-460.0;-460.0;-26.592762090088655;-6.463818434349455;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;48.907188097;0.26;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002701083689975349, 0.006982024661668798, 0.0032684011314340813, 0.034994264624887375], 3 => Any[1.0, 1.0, 0.00641464761421083, 0.030055061481414, 0.004583339296994225, 0.0070894875189865154])
003_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-460.0;-460.0;-27.068449043018067;-6.527281763022079;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;52.437390704;0.26;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.02195889272537747, 0.012364915484357133, 0.011807584101046095, 0.001215824362127928], 3 => Any[1.0, 1.0, 0.023289917391968794, 0.0041241740427077666, 0.0009570029502344068, 0.0003829452414692952])
003_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-460.0;-460.0;-27.047633872740743;-6.3486351138350345;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;52.681343137;0.26;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0016409942234307548, 3.860643617980614e-5, 0.0005360774739582023, 0.0005226754035558605], 3 => Any[1.0, 1.0, 0.011088702304300927, 0.006148350995218365, 0.023245489712005945, 0.006108188127505229])
003_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-458.0;-460.0;-28.27702516280214;-6.4998287401252846;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;49.183311056;0.26;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0007784257032614635, 0.004665983750890162, 0.0037351946870699503, 0.008650660303181923], 3 => Any[1.0, 1.0, 0.005787620782239703, 0.034777259644060435, 0.0012516703943836608, 0.004771053975660708])
003_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-460.0;-460.0;-28.401099055576367;-6.44074908382126;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;54.772419839;0.26;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.005783187544188167, 0.0022489594637370492, 0.0030420827037212733, 0.000993826084899181], 3 => Any[1.0, 1.0, 0.003748322981288165, 0.0008128323389100107, 0.028187863925319294, 0.005361444933976193])
003_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-460.0;-460.0;-28.68611021968317;-6.9806810032515125;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;57.238863109;0.26;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.034960242955148275, 0.002929574322412975, 0.006685231238789379, 0.0022933499307491337], 3 => Any[1.0, 1.0, 0.007280401579570982, 0.005102868490890664, 0.03655750146420376, 0.006852803446088546])
003_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-460.0;-460.0;-26.958695185871292;-6.629910467088082;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;52.808871311;0.26;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0015014286940495914, 0.00758908459721256, 0.010956041150316597, 0.01999118664668044], 3 => Any[1.0, 1.0, 0.0005122713342986441, 0.0011877677149382886, 0.0034151291700739014, 0.02093440085233351])
