instance;β;Layout;transform;energy;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-543.4960096971137;-42.13305364210185;-6.600129774450411;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;28.23781201;0.0013;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.034893085662908815, 0.018058688270795917, 0.005911648801699193, 0.014586907676702397, 0.008126688416630562, 0.0030420119245329067, 0.014860892864528864, 0.029329185249096806, 1.0], 4 => Any[1.0, 1.0, 0.01571017697330532, 0.050601558269872386, 0.04283431269827908, 0.07315812393380001, 0.06195517999381005, 0.029609419814594574, 0.029860047685770254, 0.022213437608540963, 0.025496783588818118, 0.030199274402507487], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.037946058060779914, 0.019095296197621254, 0.028343499539156658, 0.020840197115553603, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0014976940551559583, 0.016776792253270764, 0.013763264004845935, 0.0017276395423271552, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.0067132276851602345, 0.026530477082908514, 0.031618276033465495, 0.06533208584768772, 0.03984680908771184, 0.02497433765554747, 0.02440692754808796, 0.004707942082328694, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-543.4506056488534;-42.380473254944;-6.037460438623085;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;30.40385618;0.0012;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.036540374942930144, 0.04973256611512726, 0.03539352661388841, 0.02775154227604838, 0.013832526961689988, 0.015952368200717795, 0.02549684011212132, 0.014117823582879012, 1.0], 4 => Any[1.0, 1.0, 0.01774347387882319, 0.002239844655581987, 0.007224422522739701, 0.02517225219636567, 0.023391899640053337, 0.023253268792255692, 0.02556534363667057, 0.009871027242928463, 0.024570119432346167, 0.04895330442897777], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.02824969544945534, 0.026856180381450462, 0.025183096535609427, 0.03320873928723255, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.013954393218468244, 0.05669423343341969, 0.035779109518213045, 0.004941240126171849, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.0018212351927795508, 0.009733734862901444, 0.03591183166216225, 0.0369729487888452, 0.06190378051831305, 0.015582187518099746, 0.014317041385817015, 0.00304582045533184, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-541.6248354898786;-43.432771255343354;-6.427306570746933;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;27.498248351;0.0013;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.025957169993787558, 0.033165039991559085, 0.0273782116288791, 0.04608873362357831, 0.015050174457763061, 0.0246992510050493, 0.013038175493822109, 0.027033616955348647, 1.0], 4 => Any[1.0, 1.0, 0.033703819372752776, 0.017145820750821147, 0.03277430908203827, 0.05596584131189398, 0.06558739913618514, 0.04266894953851679, 0.03644981008031667, 0.050944608379562134, 0.03102602038272626, 0.02861540369932229], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.027520701561456678, 0.04092080698632437, 0.023219438524408526, 0.03638431386239505, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.00010844599376158346, 0.0013669948273808271, 0.013612625880420611, 0.001954976439809475, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.005588892622685596, 0.028790145447173385, 0.016387596551115532, 0.017303245840918198, 0.045391524731226734, 0.04913046302901686, 0.02689561671540416, 0.008814996302129483, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-542.8835108986483;-42.368379846014456;-6.318859247168598;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;27.999586821;0.0013;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.02725851467231343, 0.014347538963406539, 0.025186395243823587, 0.01442146247796783, 0.046029685108216936, 0.027276230424443937, 0.03326976781210604, 0.02655834975651833, 1.0], 4 => Any[1.0, 1.0, 0.028660486237249056, 0.03017206485941039, 0.0511312589830914, 0.037063997629219025, 0.043076008945655206, 0.06622221187072005, 0.056682204978636866, 0.03194201093916285, 0.017003131757289895, 0.03356385820454648], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.04191490667918561, 0.022477862960881567, 0.040819968946046614, 0.027475725981075512, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0020088329605937654, 0.013757596211602482, 0.0013733809432521142, 0.00011029065692758227, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.008759276922423908, 0.028338875582153887, 0.04833832381644826, 0.04513528154730999, 0.017348707191944056, 0.016828852757929225, 0.028969754962308976, 0.005713861776093874, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-543.4141865563818;-43.08598715208938;-6.140097254599144;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;29.319198905;0.0012;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.0236507957012202, 0.02733595173712184, 0.04588859136119267, 0.05166861041541402, 0.038108698207748655, 0.05813299911944849, 0.08337820377164541, 0.06424930007101547, 1.0], 4 => Any[1.0, 1.0, 0.007666840727863402, 0.00862282870932206, 0.010671072084501295, 0.014356735239501078, 0.020434839214787157, 0.10994251679325816, 0.06286575901948141, 0.08248892355280908, 0.039617020085645265, 0.012693494097287934], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.03534205641128158, 0.039445221013786676, 0.027847304025823114, 0.03860783709772916, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.00365890128632734, 0.016376978382008994, 0.012297862854327614, 0.002623804565823342, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.0035575175610350115, 0.02896818981288003, 0.027146895223081068, 0.018647092509389736, 0.018565388147551154, 0.003122973561933026, 0.0016539185406449996, 0.0002810106922987129, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-543.3173262670424;-43.00023966313017;-6.235203500724358;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;28.296449164;0.0012;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.064163343044895, 0.08309929509002906, 0.057780553750589644, 0.03803008047249038, 0.051816873680794025, 0.045791740988489406, 0.02723649770484265, 0.02367694341824486, 1.0], 4 => Any[1.0, 1.0, 0.01267024407518609, 0.03955872242480802, 0.08241013029936059, 0.06293424613757426, 0.1099449672999682, 0.01979517454877404, 0.013231859618429563, 0.015521391424321625, 0.010479567097363056, 0.007983918333355575], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.03742904563787931, 0.02778409973983868, 0.039463399441250664, 0.03577290671905777, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.002629282847626278, 0.012512495723736758, 0.016383914400713122, 0.0035865776657964415, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.00026420310590773746, 0.0012997590986858132, 0.0033263143944317897, 0.017554932717346528, 0.018267802129981123, 0.027005801871717708, 0.029836420425306463, 0.0037220893837417316, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-543.4506056488535;-42.37019178932576;-6.240236416045089;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;122.100373858;0.0012;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.014090483772578431, 0.024847631937548877, 0.014746454882934152, 0.012069479619858969, 0.02787427171209686, 0.03523662095596661, 0.05035516942642346, 0.03638930248157912, 1.0], 4 => Any[1.0, 1.0, 0.047227823003528555, 0.024324807058834486, 0.009468368832766872, 0.029167765657539705, 0.015400234757349774, 0.011016607039594102, 0.015414563652357714, 0.0072972176647942534, 0.0022246251699639197, 0.017644657624263094], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.033524060540329824, 0.024153608705549195, 0.02675555204801694, 0.02827720073569429, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.004749169806127944, 0.036149817928603487, 0.0575049643503497, 0.013121948870711195, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.002641755058511649, 0.013682371098902248, 0.014707988734905524, 0.05988606131658949, 0.04208280293388191, 0.03083459979909113, 0.012193079288543187, 0.0020703919166737755, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-543.909174606986;-42.02903023605682;-6.362577448662322;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;27.342740179;0.0013;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.029303929124097287, 0.014145191055825651, 0.003053137073544367, 0.008151125449744518, 0.014643705666661904, 0.007558819855448008, 0.02018213893542834, 0.02997681486457839, 1.0], 4 => Any[1.0, 1.0, 0.020541979410769826, 0.02507264554817806, 0.02265062476804407, 0.026610431540279998, 0.028355873800747652, 0.06121452120223562, 0.0713168318728393, 0.04156431605707153, 0.05196608657245718, 0.020490045961841584], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.020786204984474223, 0.028337685157029623, 0.018042871502141854, 0.03761555448628365, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0016792387308666213, 0.01317937642640681, 0.017034739185428163, 0.0015484158708555388, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.004206516257899041, 0.023587574358716668, 0.02190931300265602, 0.03666322716121848, 0.05983857905500088, 0.02784296838599992, 0.029713750019836973, 0.006069033988339914, 1.0])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-549.6897346441992;-39.60940680552148;-6.425085890966284;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;29.048488479;0.0012;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.037338230624188035, 0.01957577790070178, 0.01131722813069335, 0.03182300809697701, 0.032748070239202176, 0.04871030642884021, 0.013827971844047127, 0.014196207420324345, 1.0], 4 => Any[1.0, 1.0, 0.024772858980215785, 0.0076436567179596505, 0.0035427610407280648, 0.008516693404169044, 0.02810938529998934, 0.05280822003515906, 0.07123485869454832, 0.09092495590036848, 0.020210784085718986, 0.018479071178510366], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.033740221862451195, 0.03344730789553045, 0.026501437042868028, 0.02519362117011718, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0013611250284149626, 0.024559856961371803, 0.01524806143740153, 0.0013232904313528527, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.006342765463428741, 0.03009539146621234, 0.023328323584010414, 0.015268707778151558, 0.028861368685562216, 0.03856766029281351, 0.015260316165443348, 0.005088732947076386, 1.0])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-549.6897346441993;-39.84711124577439;-6.197966766404325;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;26.489574093;0.0012;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.039314655825639054, 0.036622684015226836, 0.03558004907011691, 0.0757001727606575, 0.024092418173284773, 0.03604940181220343, 0.028919491682256788, 0.01994507389849269, 1.0], 4 => Any[1.0, 1.0, 0.007391128948358066, 0.03407877203925505, 0.039546676503639466, 0.052646082332237484, 0.058945001359711376, 0.04972373896499367, 0.03235305088620449, 0.03909507662754409, 0.028406563319702743, 0.017373722115799465], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.031000720806682043, 0.021288173562325294, 0.015725674401581884, 0.03139850758520629, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0008983751392851727, 0.012737703762916153, 0.019042206013648113, 0.0028832469981959325, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.008533499970316697, 0.007923563973904866, 0.016520248782848176, 0.021144399855906857, 0.03490161751615369, 0.04929685267079825, 0.015807667439086574, 0.0029269024628504406, 1.0])
