instance;β;Layout;transform;energy;best_dwave;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts;error
024_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-444.0;-446.0;-16.376597309005778;-7.758002463252614;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.630677248;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0001306991720879508, 0.0004279039242965238, 0.008823773852301299, 0.0010459861884027381], 3 => Any[1.0, 1.0, 0.02071612375200723, 0.0008435470886943903, 0.011599589055747338, 9.637378760307966e-5]);
024_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-444.0;-446.0;-16.34546874483557;-8.140819405435048;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.841348254;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0002027184359603298, 6.11286978147682e-5, 0.0073084492035108565, 0.00024396017333903138], 3 => Any[1.0, 1.0, 0.001512259222354652, 0.00033318529846685215, 0.0017807425837634847, 8.553112658679744e-6]);
024_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-444.0;-446.0;-16.297649528855796;-8.350116748267677;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.889232606;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0006450759524140179, 0.00012700333122807716, 0.0044356754261625575, 0.000519512914157276], 3 => Any[1.0, 1.0, 0.0066837695594695505, 0.0022795902169186837, 0.01269236705297882, 5.3321734579304414e-5]);
024_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-444.0;-446.0;-16.324751986702797;-6.530938859882094;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.454991136;0.0014;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00037162328248966736, 0.003369439386964305, 0.00011100448786318633, 0.0002686096684244314], 3 => Any[1.0, 1.0, 5.327974042002978e-5, 0.012692002310846396, 0.00233564331989863, 0.0067650894185615]);
025_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-458.0;-472.0;-19.127087404336955;-7.228409940225752;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.713590383;0.00076;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 4.688033182572283e-6, 0.0001987064462281639, 1.646595963359425e-5, 0.001364711080677882], 3 => Any[1.0, 1.0, 0.00013449522605418591, 0.0007754643663661973, 1.1938680201576736e-6, 5.1413419611847036e-5]);
025_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-458.0;-472.0;-19.096550772982322;-6.890499851332545;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.788961358;0.00078;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.2930437376540828e-6, 1.0929507076272645e-5, 5.059361215646604e-5, 0.0017915038195570818], 3 => Any[1.0, 1.0, 6.4807362165361944e-6, 0.0009863838235241802, 0.00023324213899646848, 0.0008941319417427212]);
025_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-458.0;-472.0;-19.13142195411547;-6.809434895216084;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.882134474;0.00078;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0013449171321238808, 5.97222922381399e-5, 1.2071732795382329e-5, 1.2735059104954876e-6], 3 => Any[1.0, 1.0, 0.0006207014036419138, 0.00024451980611732866, 0.0009891352119413901, 5.1156798384376805e-6]);
025_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-458.0;-472.0;-19.112629127365413;-7.340315052644119;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.868131441;0.00077;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.004870297316918293, 9.059795835652668e-5, 0.0026899338876777805, 0.0005093228229189549], 3 => Any[1.0, 1.0, 2.748632615320357e-6, 1.2545549360616958e-6, 0.00029064653065563476, 3.1134619803059236e-5]);
025_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-458.0;-472.0;-19.11602176289377;-7.080459530466435;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.845264526;0.00077;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0002548862408062508, 0.002693146689860785, 0.0001456833647841908, 0.0048858593685680435], 3 => Any[1.0, 1.0, 3.114012116250631e-5, 0.00029073249043688287, 1.269901586772756e-6, 2.7363473179069156e-6]);
025_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-458.0;-472.0;-19.138765583648766;-6.794550514002404;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.931893761;0.00077;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0007254314166160931, 9.940260022776275e-5, 0.0001087061536129381, 4.076220665443573e-6], 3 => Any[1.0, 1.0, 0.002737556872943012, 0.0003160687990219992, 0.002539959317144471, 0.00013075083176481718]);
025_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-458.0;-472.0;-19.127925344442296;-7.52977698021904;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.833873354;0.00077;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 4.052304250843579e-6, 0.00010995025958766814, 0.00012868168349358729, 0.0007122691443577826], 3 => Any[1.0, 1.0, 0.00014691425897434953, 0.0025654215422416166, 0.00032466694428208074, 0.002850982538002393]);
025_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-458.0;-472.0;-19.12733696696414;-6.803170400443701;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.902879573;0.00078;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0013629274714518828, 1.1022470245485969e-5, 0.0002607278373790416, 4.4871907836936236e-6], 3 => Any[1.0, 1.0, 5.104798041987611e-5, 1.930256837144535e-6, 0.0007756019625808008, 0.00013893174313974325]);
026_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-455.0;-467.0;-16.722783723185888;-6.795636894315825;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.032426318;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 2.6464340416474485e-5, 0.0012641909569139657, 0.00021201194344862666, 0.0019407840425893694], 3 => Any[1.0, 1.0, 0.000930760817136108, 0.01152034390490915, 0.002665258703434938, 0.011184941094761735]);
026_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-455.0;-467.0;-16.807937363497683;-7.313007404091401;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.398394974;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.000761766218205978, 9.469120681503449e-5, 0.00048792981071134594, 0.00018042707517571584], 3 => Any[1.0, 1.0, 4.53554786958135e-5, 0.00017229682521027897, 0.0024774938646235424, 0.00020081339338520306]);
026_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-455.0;-467.0;-16.80183732754321;-7.602854870442209;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.296076965;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0019465034551975518, 0.00012104792797242711, 0.001366350313525317, 3.456326326811806e-5], 3 => Any[1.0, 1.0, 0.0005148600717952151, 2.7071157757536156e-5, 0.0014996255307924576, 0.0001990766818993982]);
026_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-455.0;-467.0;-16.810191878005586;-6.993967481915818;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.187708109;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0002687143216328796, 0.0009265381844820143, 9.612309363944125e-5, 0.0007604844259609624], 3 => Any[1.0, 1.0, 0.000258199582706038, 0.002221367623609269, 0.00018307874009820365, 0.00011096250550024894]);
026_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-455.0;-467.0;-16.69006126536863;-7.258896217053154;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.063303068;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.001980248477707894, 0.00021663894855220795, 0.0011899783371097639, 2.6178079864132925e-5], 3 => Any[1.0, 1.0, 0.011165995468911012, 0.002645384522563448, 0.009576837302052837, 0.0008975179447542327]);
026_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-455.0;-467.0;-16.84519570666262;-7.213562197972896;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.883541629;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0006615043035565093, 0.00469815657263785, 0.0018637870673106384, 0.0016835108659675967], 3 => Any[1.0, 1.0, 0.0004954789433012467, 0.0048408920871286145, 0.0008324163165446332, 0.006127898031034448]);
026_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-455.0;-467.0;-16.803195526632816;-6.6913318401076545;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.15699669;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 3.113827785415983e-5, 0.0011705167950927847, 0.00014431892777876866, 0.001977617181438732], 3 => Any[1.0, 1.0, 0.00024512527474282545, 0.0012903362923528663, 3.1861270991177664e-5, 0.000462487000664839]);
026_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-455.0;-467.0;-16.80655592092238;-8.021836594838742;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.160517442;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00148234288233824, 0.001453791542093516, 0.004125346796028384, 0.0006603819553482632], 3 => Any[1.0, 1.0, 0.0062710824504811444, 0.0008470118730719534, 0.004860078762233193, 0.0005221373514629683]);
027_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-452.0;-476.0;-14.002761680334338;-6.827206514814439;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.463133858;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 4.868306221608008e-6, 2.828542322029621e-6, 4.190354885114727e-5, 3.009248118976792e-5], 3 => Any[1.0, 1.0, 0.0029927849493988573, 0.001257970768694873, 0.0008602062755790678, 4.8802948691235444e-5]);
027_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-452.0;-476.0;-13.995768896223135;-7.911946048684046;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.27538379;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0001729356965499017, 0.00568010439265169, 0.00022382909784619676, 0.0002225375323984087], 3 => Any[1.0, 1.0, 2.461972298424717e-5, 0.0006948372604210847, 6.993358581573647e-5, 0.000491111300430465]);
027_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-452.0;-476.0;-14.004497174728197;-6.581799382401808;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.460132071;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 2.9593736422212608e-5, 4.1616074551200326e-5, 2.310183537838996e-6, 4.885266111015691e-6], 3 => Any[1.0, 1.0, 4.263705637380587e-5, 0.0008765129081761706, 0.0012684731710271813, 0.0029885757358586633]);
027_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-452.0;-476.0;-14.000018132548888;-7.642642011108949;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.275548703;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0002430000605358762, 0.0002231470971194425, 0.006383727451368531, 0.00013820606928727374], 3 => Any[1.0, 1.0, 0.000492922828619273, 5.887342132377709e-5, 0.000803394313343813, 2.580474805633485e-5]);
027_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-452.0;-476.0;-14.007590950329824;-7.503336266544195;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.630288183;0.0011;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00023829728142215186, 0.00038977218256245456, 0.0007001923812024467, 6.601433714591731e-5], 3 => Any[1.0, 1.0, 0.0027063147012459975, 0.00019521797498467212, 0.001211220965033917, 0.00017400584696742493]);
027_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-452.0;-476.0;-14.006406976686401;-7.304156111831658;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.548213985;0.0011;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 6.529336074902443e-5, 0.0007036953894192624, 0.00038967038856395635, 0.00031150749396529275], 3 => Any[1.0, 1.0, 0.00016384208412467026, 0.001212071018967651, 0.00019398046377728465, 0.0027867869368680934]);
027_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-452.0;-476.0;-13.981584824463614;-8.03179575436873;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.332192423;0.0011;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 7.936050511856287e-6, 8.232668987295367e-7, 0.00016049058179632884, 0.0002632901014611434], 3 => Any[1.0, 1.0, 0.00019107714090082787, 2.457359804767825e-5, 0.00031806298259598573, 1.3609036273257208e-5]);
027_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-452.0;-476.0;-13.986491702907431;-7.809070941983151;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.015646144;0.0011;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0002148004522679118, 0.0001621507225686026, 6.681306563148522e-7, 7.862483071706248e-6], 3 => Any[1.0, 1.0, 1.3941566742085036e-5, 0.00032004790300915834, 2.4545478212729384e-5, 0.00019035445936472855]);
028_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-463.0;-475.0;-14.413958548279545;-6.901264127215543;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.929289933;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00037690544336907976, 0.014450865369388066, 0.00010121876014701611, 0.0014582598686171064], 3 => Any[1.0, 1.0, 0.0007234805220779857, 0.007092940161052047, 0.001101310660755616, 0.0033339330722169983]);
028_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-463.0;-475.0;-14.412248040499929;-8.108392005287458;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.622689245;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.2553688405874123e-5, 0.0004025060867225574, 0.00027662006014656453, 0.0021462063377338165], 3 => Any[1.0, 1.0, 2.4151766474816904e-5, 0.00021213531098387227, 2.268962176061182e-5, 0.0003304762200245851]);
028_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-463.0;-475.0;-14.411581610092558;-7.757156526448165;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.432045012;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0018386544315795639, 0.0003075633228971258, 0.00037392802374972147, 1.133578008808477e-5], 3 => Any[1.0, 1.0, 0.00025310451810214645, 2.3117199018061568e-5, 0.000215140656267749, 2.1865678449106694e-5]);
028_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-463.0;-475.0;-14.374695928577188;-7.4558785573177095;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.502492231;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002166437444020542, 0.0003834800748500735, 0.0016188175118631346, 0.00019497943560492474], 3 => Any[1.0, 1.0, 0.0036320645410212985, 0.0004904268731796012, 0.0010787308680492676, 0.00023704138538095776]);
028_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-463.0;-475.0;-14.210085808306143;-6.764972317069644;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;6.953842605;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00016450975118213813, 0.01267648125053642, 0.0003535026716169605, 0.00869285268795113], 3 => Any[1.0, 1.0, 1.2483538324021658e-5, 0.00013921060538658032, 2.5465637884365308e-5, 0.0002550011162834931]);
028_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-463.0;-475.0;-14.43090687295747;-7.287137256186991;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.404504849;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00011559446442788975, 0.0015705075136807477, 0.00044521474115245894, 0.0022351749800391574], 3 => Any[1.0, 1.0, 0.00023705817582133832, 0.0008901768734750475, 0.0008638022731746647, 0.0036261609041512532]);
028_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-463.0;-475.0;-14.432662959744915;-8.174944111254053;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.169962051;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0013858128392375028, 0.00013370367510910443, 0.015540381579483679, 0.0006054227928417719], 3 => Any[1.0, 1.0, 0.0045269851020908625, 0.0012089111412555264, 0.008319808991591663, 0.0007037733849276699]);
028_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-463.0;-475.0;-14.287442874935751;-7.7718110017231785;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.21233512;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00820165694517732, 0.000346329478715106, 0.011284478183073045, 0.0001970123944630677], 3 => Any[1.0, 1.0, 0.0002549874176230342, 2.5098195840519883e-5, 0.00013731024131572023, 1.1217042977248965e-5]);
029_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-480.0;-484.0;-16.703131247533058;-7.646629325413645;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.45377162;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 6.459825867279163e-8, 3.903679135250443e-6, 5.128929274445341e-6, 9.746184601348742e-5], 3 => Any[1.0, 1.0, 6.607245888346976e-7, 0.0007218969711163959, 0.0007577174403083313, 0.0030698962128058913]);
029_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-480.0;-484.0;-16.70562268186758;-7.336798277829663;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.107896027;0.0012;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0013680253168836115, 0.024570017779442854, 0.0008239753996516697, 0.003196786634653646], 3 => Any[1.0, 1.0, 0.0005757321031894869, 0.011419899220600471, 3.9754474368459294e-5, 0.0013610534351008983]);
029_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-480.0;-484.0;-16.715812941096903;-7.581265963525643;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;8.186054614;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 3.44680619991146e-7, 3.466980828933317e-5, 0.00026771894756001414, 0.00014973064023477607], 3 => Any[1.0, 1.0, 0.0002928749643264698, 0.011284005389686607, 0.001211041495319931, 0.003252021959454148]);
029_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-480.0;-484.0;-16.75127910727824;-7.591709889862681;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.317228973;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0029541710630048216, 0.0007615428153275792, 0.020981163370422107, 0.001335327977940855], 3 => Any[1.0, 1.0, 0.0013694027589128436, 4.97052353088687e-5, 0.010990357125506502, 0.0005761317408344172]);
029_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-480.0;-484.0;-16.705912175526493;-6.899416475312227;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.526114819;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 7.927489924099472e-5, 5.071925175395312e-6, 3.902482120478294e-6, 6.050131439401121e-8], 3 => Any[1.0, 1.0, 0.0030744203372922315, 0.0007387038029588348, 0.0005249456271734728, 9.572808012048842e-7]);
029_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-480.0;-484.0;-16.709877865462172;-7.663502153358285;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.48014304;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0001547817037957947, 0.0002793468929958302, 3.620834065670688e-5, 1.237098690680901e-7], 3 => Any[1.0, 1.0, 0.0032768216796771124, 0.0012379131795365143, 0.011305823458087816, 0.000313988981389538]);
029_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-480.0;-484.0;-16.703754464269185;-7.210912015123753;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.335387506;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00011550351072611736, 6.265466001351582e-6, 0.00374194640555976, 0.0003163818077841544], 3 => Any[1.0, 1.0, 7.872698983873361e-5, 3.7165766278923575e-5, 0.0010156209137636573, 2.0869404004421232e-5]);
029_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-480.0;-484.0;-16.703508544262306;-7.746118008933992;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.062506845;0.0013;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0003109616756605945, 0.0037189415115558263, 6.259882835939749e-6, 0.00011445100584581907], 3 => Any[1.0, 1.0, 2.0833013741175514e-5, 0.0010158551768674527, 3.7637828175162935e-5, 6.366967550371646e-5]);
030_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-486.0;-492.0;-13.523624583579803;-7.738508403053167;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.218474765;0.0011;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 2.677168699506427e-5, 0.0007546672711503774, 8.068253083354363e-6, 0.00017423468388218], 3 => Any[1.0, 1.0, 0.0005227717423422793, 0.0038110354211184786, 1.9749366114491473e-5, 0.0022067363936792415]);
030_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-486.0;-492.0;-13.517832828058483;-8.094612710058401;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.187491737;0.0011;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00010807734912264291, 0.0005884810094589376, 8.088453904175948e-5, 0.0039038464656657853], 3 => Any[1.0, 1.0, 7.192994464188013e-6, 0.0001172733982772805, 5.906351046682562e-6, 7.465646078679106e-5]);
030_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-486.0;-492.0;-13.517592976077129;-8.740221839927695;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.384887397;0.0011;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00390487385169998, 7.144300814009438e-5, 0.0005846549845057003, 0.00010291582288016464], 3 => Any[1.0, 1.0, 7.388167238954033e-5, 5.308232426552696e-6, 0.00012179558506738047, 7.478887190825783e-6]);
030_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-486.0;-492.0;-13.512198661510576;-6.857107315713343;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.560450674;0.0011;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 2.3136073240106735e-5, 2.9046108079077283e-5, 1.4752440810397614e-5, 9.83124649671878e-5], 3 => Any[1.0, 1.0, 2.1180758610501776e-5, 0.0012792053918614028, 7.860606116872531e-7, 2.0961261233640576e-5]);
030_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-486.0;-492.0;-13.516730674927906;-6.714248659605332;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;7.45041805;0.0011;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 9.851605666399808e-5, 1.6218763995593815e-5, 2.9114658803470015e-5, 2.3067753343497492e-5], 3 => Any[1.0, 1.0, 6.374348212170951e-6, 1.2177802894295793e-6, 0.0013143033610899981, 2.127283029966297e-5]);
