instance;β;Layout;transform;energy;best_dwave;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-469.0;-469.0;-28.221052473279833;-7.107205157216371;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;46.268534273;1.1;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.000935709602757841, 0.010916419048808836, 0.000325600167975736, 0.0012171761032469407], 3 => Any[1.0, 1.0, 0.00010272836478067032, 0.0017152109984348953, 0.0018093629943017958, 0.005353990013796666])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-469.0;-469.0;-28.500798844181254;-7.502999153735498;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;55.867673152;1.1;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0027978757414250724, 0.0009625197637668662, 0.010543824484569392, 0.006202079485910802], 3 => Any[1.0, 1.0, 0.04056059355069414, 0.0037910528203072336, 0.011528358622971187, 0.004829033752669353])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-469.0;-469.0;-28.018539907097807;-6.479473893607419;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;51.775319068;1.1;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0009878579317849836, 0.02251687160757172, 0.0009377584503299447, 0.003937071347116308], 3 => Any[1.0, 1.0, 0.008376918021422004, 0.016748079894554672, 0.005484882647532389, 0.02136475731139098])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-469.0;-469.0;-27.99918883563969;-7.488355380846886;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;47.50753477;1.1;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.004061529598613333, 0.0008096983081048512, 0.02219820715639488, 0.001482936435301617], 3 => Any[1.0, 1.0, 0.015130281933852699, 0.0046082778696178595, 0.01684770895344506, 0.008760972562346732])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-469.0;-469.0;-28.192075910893635;-6.356142216760394;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;52.316832361;1.1;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0007903534498764765, 0.0003007913909497567, 0.007462582572497979, 0.00040788393362445514], 3 => Any[1.0, 1.0, 0.015522355184745736, 0.002935726705072283, 0.0020828264736356297, 0.0008640363986183629])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-469.0;-469.0;-28.217372365388876;-6.495039515266229;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;55.90904116;1.1;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0003606002958422743, 0.007493987647007607, 0.00044150627822393904, 0.001524266180642905], 3 => Any[1.0, 1.0, 0.0008244087129274121, 0.00144108221669966, 0.0030491983648643023, 0.014920544965788131])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-469.0;-469.0;-28.325165239794494;-7.090203539447649;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;141.53060122;1.1;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0097730384023637, 0.01964735366660601, 0.0004059452647224212, 0.004384370896249905], 3 => Any[1.0, 1.0, 0.0051079398885184564, 0.011452962611884642, 0.004228178838338601, 0.05756010668688209])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-469.0;-469.0;-28.21220553412229;-6.344784525987711;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;56.803425066;1.1;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0014585221123425234, 0.0003264872063876527, 0.011511057071717805, 0.0009620990908470152], 3 => Any[1.0, 1.0, 0.005150780007247482, 0.002077265322367678, 0.0017269461646765615, 9.958891994081863e-5])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-492.0;-492.0;-23.938153790382277;-7.128960510599843;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;44.181282727;0.95;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.01059804085838813, 0.004404967212468726, 0.04034826427725281, 0.003034797987643895], 3 => Any[1.0, 1.0, 0.00169377457549306, 0.00013130285581141576, 0.0008223417336133271, 0.0009766006228419867])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-492.0;-492.0;-22.523457509491127;-6.761155098304395;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;39.135275273;0.96;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0004731564013563464, 0.011396176089340846, 0.0007638294994225776, 0.0018261622537148977], 3 => Any[1.0, 1.0, 0.003628273927321987, 0.022923213212754246, 0.001340423090486411, 0.010625647171178879])
