instance;β;Layout;transform;energy;best_dwave;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-554.5574380755264;-561.1348282592097;-50.200668684386166;-6.45434788257916;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;244.092319962;0.0045;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.04800164412223144, 0.02504481207515591, 0.0124176700634569, 0.029827979997654713, 0.023787718208832912, 0.015206404257366458, 0.03015056190145551, 0.02997289430171647, 1.0], 4 => Any[1.0, 1.0, 0.016054740101065623, 0.038595505805511396, 0.05168171110492176, 0.07106134150141538, 0.060487950379306925, 0.030301392932279313, 0.03140924630698504, 0.044577512056998246, 0.04014839664653029, 0.03287030243805582], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.03234208936008133, 0.027185032433027796, 0.037221710526032736, 0.022622447084298156, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.002138494117048569, 0.019860661417384337, 0.01861991700454463, 0.0033196069102735823, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.004916768577042157, 0.02113111947338221, 0.024311156355660283, 0.06735170409290889, 0.05690081790300386, 0.046909463306838366, 0.042660529542967514, 0.009084440991466448, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-556.9988260530959;-561.1348282592097;-49.024486454158506;-6.135364264986981;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;255.276842727;0.0045;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.023170335115946707, 0.04777037425684779, 0.054211731396899415, 0.0510215487708794, 0.024515648746639255, 0.026622594090698188, 0.03446661889436411, 0.015865494715447685, 1.0], 4 => Any[1.0, 1.0, 0.022679087882934133, 0.012517900017192449, 0.017939894594539707, 0.022633900422345345, 0.026141399200046128, 0.02553228612111866, 0.032445790596514264, 0.041922604220393435, 0.036387177658699026, 0.0439782703921107], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.027019209787153085, 0.021540883372313614, 0.024079060895644936, 0.02399558235554679, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.013922811737052706, 0.035293351977268926, 0.02533034085400007, 0.0039675730289000155, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.003526876572995638, 0.03543293264410371, 0.08089852866838441, 0.06687785274657165, 0.0752745654002778, 0.03134141753176629, 0.014956695790135754, 0.004711522307657516, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-556.1488850164269;-561.1348282592097;-48.9629861083965;-6.192118780626304;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;239.068171296;0.0045;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.03099223912609219, 0.03066485446260437, 0.04831850177792199, 0.054948476885987724, 0.02808701236984932, 0.03629604142800405, 0.00910006028412949, 0.042247193654182114, 1.0], 4 => Any[1.0, 1.0, 0.031255649698205504, 0.027669962138523855, 0.04171449849799799, 0.06199847428302055, 0.04397415133690572, 0.04269001758791837, 0.03442360232337972, 0.03322644906425955, 0.021040317982654384, 0.02599208411513366], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.031867823583827684, 0.028683381324721747, 0.030297278499275136, 0.035008121401459744, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0013246689015638355, 0.006040190731589896, 0.0255088332308703, 0.0028070369835701972, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.004474053042973028, 0.04259192410878807, 0.02909982764681338, 0.03803370155867797, 0.05816660451384767, 0.05368475457446256, 0.028883328329346918, 0.009235641009742212, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-555.6471532913349;-561.1348282592097;-49.18549248692103;-6.3096183650162985;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;254.644811496;0.0045;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.04257506365908504, 0.010171127464195887, 0.030973576463320773, 0.026834834277095793, 0.04918109262222834, 0.04653648004952804, 0.030814430262765074, 0.03164818206309177, 1.0], 4 => Any[1.0, 1.0, 0.02831799476084148, 0.03193732044429256, 0.034695993853670976, 0.0324427518587014, 0.042512570104807065, 0.043337366074291825, 0.06230398214929623, 0.03939772522554398, 0.024208725954248132, 0.03522831760995768], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.03939884023056106, 0.03539133348912725, 0.035287358495464, 0.03183034909742979, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0027820481524313363, 0.024509651174029038, 0.00617976584914228, 0.0016354745161424379, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.00471301372897629, 0.02243970378232745, 0.056068666912576406, 0.06039065881102282, 0.04452751945743651, 0.029613090606695622, 0.04553549061701707, 0.007199440528135271, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-553.826127597484;-561.1348282592097;-50.29431459713627;-6.267599089002685;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;263.813635582;0.0045;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.02018382625366113, 0.03245454755913675, 0.04823255694849388, 0.0368311584164518, 0.04510821080395004, 0.03794752201318551, 0.06698277898797796, 0.06233529538270277, 1.0], 4 => Any[1.0, 1.0, 0.023840554403144518, 0.008318907866913264, 0.017017652226538966, 0.032551784047779045, 0.025429518985866165, 0.08201292962687082, 0.05466051023975243, 0.08269814648986343, 0.05310919804859893, 0.016267036292782595], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.027028826690360604, 0.03290263899157961, 0.03740406916079203, 0.030802583565551035, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0028269854315160544, 0.02594616058125671, 0.02089491157983719, 0.004170029006875491, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.0046607959711797795, 0.04230589457804586, 0.03453296259167552, 0.025508609824279355, 0.02723956407919011, 0.006766605626458139, 0.007582246763979991, 0.0014777283850396388, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-555.1270345677752;-561.1348282592097;-49.56134393377664;-6.348253813884402;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;232.143687441;0.0045;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.06177869375852466, 0.06655524580268063, 0.03644141649434809, 0.045046666566358834, 0.03684400707841896, 0.04807082838558751, 0.032790715017881035, 0.022705243254336694, 1.0], 4 => Any[1.0, 1.0, 0.01622839724056961, 0.053473776316329505, 0.08144181278338318, 0.05684439136563568, 0.08189528447200393, 0.023809877587389977, 0.030741607643538598, 0.020301345989943015, 0.01179588095899864, 0.024116435649824013], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.03013798411241085, 0.027077362313954648, 0.03295003694072233, 0.02849831550954814, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.00367203413155423, 0.020921807596997268, 0.025865952909290685, 0.004439672141634649, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.0014696200963375768, 0.007534453777648462, 0.00664000175204921, 0.026652693201382662, 0.024549065594022937, 0.0336873646059963, 0.04185095216348706, 0.004786736573430681, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-556.0476751036927;-561.1348282592097;-49.25425123314356;-6.331333681248375;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;340.277492629;0.0045;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.016150782881650505, 0.027674325727227538, 0.024932194172109054, 0.0213024889581163, 0.050112450310247234, 0.054353541321219105, 0.047793749486162634, 0.023146503667396127, 1.0], 4 => Any[1.0, 1.0, 0.04517411354776023, 0.03963724307643371, 0.04440382826533738, 0.030440952188448833, 0.021827878945465493, 0.025725401024658923, 0.023040819565307645, 0.017568353199674064, 0.01243459728962353, 0.020678577425335222], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.024135085554619264, 0.024382926513795505, 0.023379625484078567, 0.049602086879799744, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0039669987271911894, 0.025938113902739368, 0.03768208337924005, 0.013979993595076555, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.0024580381477593226, 0.014478244561362479, 0.031281101686631715, 0.07536614993603813, 0.06661597112412622, 0.08044879318075661, 0.035431960244595, 0.005933559135774457, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-553.5133218920226;-561.1348282592097;-50.46642537659211;-6.261955611766671;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;248.366337503;0.0045;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.022726893462169235, 0.030175785305992308, 0.015173239484017345, 0.02368698602745919, 0.029521281828858218, 0.014192672820379075, 0.02702016152860092, 0.047990551429791, 1.0], 4 => Any[1.0, 1.0, 0.03266018742540002, 0.03860668562963735, 0.03721910004175876, 0.04110173048252844, 0.030615029719865686, 0.06077270872385519, 0.07159093937975655, 0.05200653452541989, 0.03849322355524735, 0.023837434875935603], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0225506157034081, 0.03698681550263249, 0.02720372334414735, 0.03234334366617509, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0031703526977424194, 0.01791037231798674, 0.01954274323906715, 0.0022161878924612717, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.009183924428177507, 0.043339512521966446, 0.04710719226064022, 0.053830281302667, 0.06973870863903107, 0.02500934648047727, 0.029124515053614294, 0.004996938508172542, 1.0])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-557.3960403526138;-562.3898021400711;-47.15071544907196;-6.300797262887173;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;272.062694048;0.0046;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.029608803689581385, 0.020810013258772173, 0.031043069619795735, 0.030197759096276394, 0.043635186791001736, 0.044655284382517174, 0.023314150112260915, 0.020145882522015646, 1.0], 4 => Any[1.0, 1.0, 0.033923495440871344, 0.01460248806047085, 0.008189026627447736, 0.030083985992158353, 0.03129249491189206, 0.0749073072252759, 0.056319572920626865, 0.08130145051106492, 0.02716780635225726, 0.027843571615127877], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.03679929036363039, 0.04170568239934447, 0.03404780820768068, 0.03799630012035825, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0029950337330260568, 0.031277814534278164, 0.023727749956203668, 0.0032337872832183903, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.009764298439172278, 0.05398757877431816, 0.0316866992372468, 0.04473560301969304, 0.07353921823787227, 0.05875919020349598, 0.03700455535940043, 0.008257406614512465, 1.0])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-557.8410786508731;-562.3898021400711;-46.76350433961049;-6.281586241948632;0.0;128;8;16.0;0;256;2;1;2;1.0e-16;263.997358527;0.0046;Dict{Any, Any}(5 => Any[1.0, 1.0, 1.0, 0.03589298831073443, 0.03467321527450515, 0.037732268250681815, 0.06587732914787603, 0.04688119231568141, 0.04822075802292857, 0.026506589247173223, 0.013855946293519527, 1.0], 4 => Any[1.0, 1.0, 0.011907917649702586, 0.033344350504430006, 0.04296661372685079, 0.057607480303262716, 0.049773313526645414, 0.08099793660267258, 0.05193277858318262, 0.055114551571950006, 0.043799283882524694, 0.025652214799500844], 6 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.02522056551676101, 0.02466755505439558, 0.022991756893741545, 0.033040296060391286, 1.0, 1.0, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0021085525263296063, 0.03137977084472482, 0.043209085191155815, 0.0032238329883262813, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 0.008473309349472274, 0.014313197398727585, 0.014859101102110958, 0.040756242629596984, 0.034894310291478124, 0.04697754468126475, 0.02221502266539325, 0.005410024052023752, 1.0])
