instance;β;Layout;transform;energy;best_dwave;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts
001;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-467.0;-469.0;-26.430668202531567;-7.913165751424662;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;12.866198424;0.054;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00043771885523900974, 0.0034925558115722058, 5.624536017047115e-5, 0.00018363332798118265], 3 => Any[1.0, 1.0, 0.00042841561152911144, 0.0020212517530172475, 0.0005811886330652509, 0.014367235252082831])
002;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-492.0;-492.0;-20.587269330116992;-7.360308646254483;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;10.342684396;0.05;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00036181882520782685, 0.006627463692170024, 0.0023518797979883636, 0.013978780120201699], 3 => Any[1.0, 1.0, 0.00022786946059431847, 0.0025401236502378514, 0.0014909800452501884, 0.010431840523437286])
003;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-458.0;-460.0;-25.5929737419198;-6.39862951161747;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;10.088449773;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0021426790728513935, 0.006645188074424043, 0.0022237772684322384, 0.0158701553881028], 3 => Any[1.0, 1.0, 0.0037530257803746634, 0.0150600196412045, 0.0019271285496166458, 0.004869164533334165])
004;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-493.0;-495.0;-20.28209228051927;-7.255913277912505;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;10.670190057;0.056;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00032456017203491864, 0.004757722580768087, 5.562848559345027e-5, 0.0016430677634717997], 3 => Any[1.0, 1.0, 0.00015662564287049078, 0.0031427356705748884, 0.0003101901655995475, 0.006902504799929689])
005;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-469.0;-471.0;-22.20559307167295;-6.75693157093868;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;7.942157971;0.05;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002320002834719532, 0.027702666265034894, 0.0066888644496804605, 0.031197842436010727], 3 => Any[1.0, 1.0, 0.0014060292408105705, 0.008650228552992063, 0.002319912315852943, 0.01127621213045513])
006;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-460.0;-460.0;-25.060978871891677;-7.203041114459119;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;11.05257576;0.062;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0034219894530543777, 0.026452667067003808, 0.0024993765519836218, 0.009108393566554018], 3 => Any[1.0, 1.0, 0.001092235561576392, 0.009776183048069516, 0.0011563040972848411, 0.003043971386630787])
007;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-486.0;-486.0;-18.617233064134467;-6.8143924683064565;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.533374372;0.055;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0019215439808875244, 0.013553056218044389, 0.007347439412659075, 0.055373991317713644], 3 => Any[1.0, 1.0, 7.611326145842062e-5, 0.000623657512920311, 9.98189920498974e-5, 0.005522591732968811])
008;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-486.0;-490.0;-21.303367294830732;-6.795108372152777;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;11.88166318;0.047;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0030860466392741374, 0.010882132171051918, 8.606719556979133e-5, 0.0007756169888217557], 3 => Any[1.0, 1.0, 0.0005284240783034531, 0.003893084563347817, 0.0002182211428254949, 0.002139911411537802])
009;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-477.0;-477.0;-23.16176963635856;-6.856463879615682;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.941637754;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00028223499961677653, 0.003539179524966381, 0.00030113578116821064, 0.00424072493749893], 3 => Any[1.0, 1.0, 0.003170411987543329, 0.009085877908425837, 0.0005008693222476396, 0.009475561849845162])
010;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-478.0;-478.0;-22.302330572196517;-7.301025958278418;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;12.997433415;0.049;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0006854786519426381, 0.004517047831941775, 0.002276860290736942, 0.014318548739868969], 3 => Any[1.0, 1.0, 1.9355425689465337e-5, 0.0006603310831681701, 0.0006399189918692542, 0.00867193499209403])
011;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-468.0;-474.0;-23.02714793145123;-7.179996692712654;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;9.589058513;0.056;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00040121196168840134, 0.0025821669766911827, 0.0005978053479289924, 0.0065515217305657375], 3 => Any[1.0, 1.0, 0.004880695612143195, 0.02254106244826213, 0.0019580744568404493, 0.006780787456342991])
012;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-483.0;-485.0;-21.594607648315318;-6.610927692975939;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;11.241478618;0.056;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00047148081542023327, 0.0032840148831284146, 5.783720203689785e-5, 0.0006026377293507011], 3 => Any[1.0, 1.0, 0.00038703660023404937, 0.003689090156783674, 9.45721710697981e-5, 0.0006347913927426744])
013;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-485.0;-485.0;-21.3704619943084;-7.155800118675215;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;9.088614274;0.047;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0004053909367618591, 0.0019454386635530919, 0.0004296608355776024, 0.009535253591486291], 3 => Any[1.0, 1.0, 0.0019049649538757211, 0.006722072895359388, 0.003455244325650367, 0.022350894551694808])
014;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-468.0;-470.0;-23.5380245740086;-6.956892868990593;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;7.89723932;0.042;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.000426698118604127, 0.005746582905882754, 0.0022844345300630647, 0.014845744693098914], 3 => Any[1.0, 1.0, 0.0012059537296557458, 0.009069289858774875, 0.00028204287773328827, 0.005592999163613831])
015;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-465.0;-465.0;-23.104703507375362;-7.075510416991573;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;9.436940929;0.06;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002339442697992514, 0.009213311217148924, 0.00042295794785503194, 0.011123739265996059], 3 => Any[1.0, 1.0, 7.580999608882902e-5, 0.0012361824523066645, 0.0001611394752342028, 0.002873367254775245])
016;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-460.0;-460.0;-25.147508428517853;-6.789332782513708;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;16.505431042;0.055;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0007924200883774194, 0.00488415966839072, 0.00034968381545151625, 0.0011682769563131942], 3 => Any[1.0, 1.0, 0.0002006556548943839, 0.0006631267817189168, 0.00014125700705434606, 0.0022167313946315904])
017;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-468.0;-468.0;-26.216698185556393;-7.309048676444103;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.522066914;0.048;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002079836586471492, 0.008925245357852437, 0.009789804943873603, 0.026989300849488605], 3 => Any[1.0, 1.0, 0.001061418894186943, 0.00653500066023846, 0.0032914114146738813, 0.04155766552278007])
018;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-471.0;-473.0;-24.16078703279719;-6.8743324585980154;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;11.391774892;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00010201422727570794, 0.0008424858697863407, 0.00015460809325780123, 0.0007360041177058243], 3 => Any[1.0, 1.0, 0.0005017192931188454, 0.003710481962419264, 0.0008410588888480444, 0.0067123521991980595])
019;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-468.0;-468.0;-22.10845931327643;-7.023402835923161;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;16.538513536;0.056;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0005719204966614191, 0.002836408987311041, 0.0007353219457458111, 0.0022686337225409506], 3 => Any[1.0, 1.0, 0.0005895425865479499, 0.006470104435516168, 0.00048756968459991016, 0.0030300160901157993])
020;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-474.0;-476.0;-22.676375988227875;-7.037991050467702;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;9.842257716;0.049;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.001384339906364719, 0.018303584680315375, 0.001711100190015078, 0.007222752219191164], 3 => Any[1.0, 1.0, 8.604737634740819e-5, 0.006694591946673043, 0.0014441043311672693, 0.00708732049946971])
021;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-478.0;-480.0;-23.48364897600597;-6.844926972040648;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;13.179638753;0.066;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 9.757696333137413e-5, 0.0042234776282369865, 0.0029739544930756172, 0.012794184136580997], 3 => Any[1.0, 1.0, 0.0009231261143865587, 0.004608585768582482, 0.0006682237534180113, 0.006938969377293394])
022;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-468.0;-470.0;-23.055856273349683;-6.844601942685948;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.44553483;0.056;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 9.805824576150998e-5, 0.007009630547376625, 0.00046446779967122874, 0.019535098942174003], 3 => Any[1.0, 1.0, 0.00027509891427091623, 0.00393457988772529, 0.00034303292570897416, 0.005419041837962239])
023;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-463.0;-465.0;-23.76561222006102;-6.47945652117867;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.559225692;0.057;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00018114238354020968, 0.019131560008663687, 0.0028303140175140553, 0.015465994599997136], 3 => Any[1.0, 1.0, 0.004632205531719714, 0.02861773222640258, 0.001951701633775238, 0.015201266915042857])
024;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-446.0;-446.0;-27.500555062785946;-6.356395577241279;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;13.40398619;0.056;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.003942378638444455, 0.01978803764338641, 0.0014055790203099023, 0.011389685953765348], 3 => Any[1.0, 1.0, 3.936054092346293e-5, 0.005285634733378517, 0.0005553142142549822, 0.00417672948118499])
025;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-472.0;-472.0;-24.98414557688245;-7.331634665680378;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;7.402191577;0.037;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 3.445425095997274e-5, 0.0004932084315521779, 9.662368413254105e-5, 0.0029812843408897763], 3 => Any[1.0, 1.0, 0.0005832990198035666, 0.002421828220572542, 0.00012556778916135, 0.0023973575161344326])
026;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-467.0;-467.0;-22.54609462145608;-7.00543354331899;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;9.451460461;0.052;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00042065852516282417, 0.01005489753590714, 0.00528841820408318, 0.016761297225379293], 3 => Any[1.0, 1.0, 0.0025981625116315047, 0.031799931493575524, 0.006491961340933517, 0.03185565912029792])
027;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-466.0;-476.0;-22.639701621710433;-7.512545456929432;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;9.050624193;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0025980529123717194, 0.036286521534458716, 0.005854780556867273, 0.010144868209333816], 3 => Any[1.0, 1.0, 0.00031059615366600576, 0.002126824311904458, 0.0014891274362077312, 0.003022358588244211])
028;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-475.0;-475.0;-20.93764731847014;-7.041214486408504;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;10.209680347;0.06;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.002084819786407711, 0.008184397902111116, 0.0012585730258507382, 0.022955642528212816], 3 => Any[1.0, 1.0, 0.00016292634684080874, 0.000471402969304952, 0.0003501305817837434, 0.007571568348988538])
029;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-482.0;-484.0;-20.61906408203496;-7.292566914427937;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;12.909840192;0.053;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0019663323365035575, 0.019236893049683533, 0.0012278403157924493, 0.004466814427806075], 3 => Any[1.0, 1.0, 0.0011856439631194376, 0.011489173322354865, 0.00038398050699620085, 0.0024149797549594568])
030;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-492.0;-492.0;-18.621753049007232;-7.505644701234535;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.52863114;0.049;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0002876714375814518, 0.0014561765536721951, 5.039626784157214e-5, 0.001372435629375607], 3 => Any[1.0, 1.0, 0.001101759321583847, 0.006268480298469812, 0.00042814966439134577, 0.004638458701709211])
031;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-476.0;-476.0;-23.41846217794977;-7.68916823366899;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;10.80306201;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0006649895079326262, 0.002543409601265701, 3.075926306023665e-5, 0.00023983797747771177], 3 => Any[1.0, 1.0, 0.0003117909738021184, 0.004116551343892182, 0.0007394740959672142, 0.009878608392977906])
032;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-435.0;-447.0;-26.832720699555942;-6.588824980260447;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.471976152;0.05;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.011205017562083556, 0.0381054953768244, 0.01520156126701954, 0.035873376104039484], 3 => Any[1.0, 1.0, 0.009887135789264345, 0.02101472615517463, 0.006266896132529444, 0.01620183995786907])
033;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-467.0;-473.0;-22.578669407957886;-7.224447035387675;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.663468002;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0034778391439111763, 0.04879255642213136, 0.0028192363606245113, 0.014861842299117837], 3 => Any[1.0, 1.0, 0.006650360987630719, 0.012027806337157937, 0.002019537983025791, 0.015407247900679025])
034;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-449.0;-453.0;-26.678848396330974;-7.375418640816288;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;13.000113369;0.054;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00940956637795583, 0.033991476091539775, 0.01075545562935794, 0.029986927127210506], 3 => Any[1.0, 1.0, 0.008792219090855398, 0.027509641092472135, 0.0013872391583106569, 0.009651792895258903])
035;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-475.0;-481.0;-22.745010937280036;-6.866663499558992;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;10.918190414;0.05;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 6.564503353659516e-5, 0.0036565242615691214, 0.0008675722655186512, 0.003790491462555126], 3 => Any[1.0, 1.0, 0.0005921464354045123, 0.007135636801766179, 0.0006634525187866699, 0.004430621761185539])
036;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-463.0;-465.0;-24.734400188528962;-6.526728700985502;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;10.960575094;0.05;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0001376499316584111, 0.002731403238215824, 0.001398293906771341, 0.010528675207905834], 3 => Any[1.0, 1.0, 0.0017185332916669176, 0.016572357404746635, 0.0013700817080129731, 0.005104601946210513])
037;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-486.0;-486.0;-21.33917691601694;-6.671846879975668;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;9.499642763;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0001065269067200506, 0.00393881761138189, 0.0005484675712486236, 0.0019155560454573854], 3 => Any[1.0, 1.0, 0.00017342613875066256, 0.003188067495326358, 0.00010049750677087666, 0.0006352150523343779])
038;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-494.0;-498.0;-20.774104141160304;-7.000626899098602;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;14.198811393;0.05;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0021645952824902582, 0.029457258947499138, 0.0029211854031309364, 0.0031094912378596975], 3 => Any[1.0, 1.0, 8.246561920034321e-5, 0.0002598087450244229, 0.00037306351789279313, 0.0023199416421914166])
039;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-464.0;-464.0;-25.59792324135042;-7.144171938346851;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;10.160069272;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.003071439381608173, 0.02295259360582558, 0.002956079607298475, 0.010444748336594577], 3 => Any[1.0, 1.0, 0.0008979738357955474, 0.016249990771969727, 0.002623283201710881, 0.005336407640207715])
040;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-464.0;-464.0;-22.391013947561145;-6.773210360701773;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;14.937675763;0.053;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00040049036869517864, 0.006582192260690305, 0.000808360711106145, 0.004380297039176446], 3 => Any[1.0, 1.0, 0.00019553787902438244, 0.0021986568880937034, 0.0001520270291300873, 0.001452279165143109])
041;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-455.0;-455.0;-26.60937083613346;-6.765707863369931;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;9.618819311;0.042;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00044905860753168144, 0.0023135041235219428, 0.0005449757169781365, 0.011909652314373253], 3 => Any[1.0, 1.0, 0.0003919128152593163, 0.0013190504793176058, 0.00019224978170617662, 0.0032966311746314672])
042;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-479.0;-481.0;-23.0812161304373;-7.323679437583334;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.916604221;0.055;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0034958650202313347, 0.03252196285779462, 0.0036515218022982808, 0.02923865281081905], 3 => Any[1.0, 1.0, 0.0024931008326189523, 0.012007606363444803, 7.657515329960777e-5, 0.0005654595069810975])
043;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-454.0;-458.0;-24.855965977746205;-6.573496684212442;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;14.058628699;0.056;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 5.580001712254288e-5, 0.0005896863874642907, 0.00021262130572587796, 0.0018101491009223192], 3 => Any[1.0, 1.0, 0.0004102548783368851, 0.011808349047822301, 0.0035888990027108858, 0.010849858930770609])
044;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-463.0;-467.0;-24.98880447551842;-7.060647387340382;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;11.569567544;0.057;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0013974494661149832, 0.017401855698533444, 0.004743715127748172, 0.015473761884509583], 3 => Any[1.0, 1.0, 0.0016245437599487476, 0.005198765162463382, 0.00025627153093065065, 0.003596373230531552])
045;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-444.0;-446.0;-27.766865850126752;-6.423913873630998;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.636784047;0.052;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0085528052203677, 0.02933706434002936, 0.0022551432129083587, 0.020439743743937856], 3 => Any[1.0, 1.0, 0.004126268387426737, 0.010107767622728824, 0.0021160796132344713, 0.009744489388062503])
046;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-467.0;-467.0;-23.14409700898058;-7.137681913989799;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;9.991695159;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00015848990827537708, 0.0020621792149161, 0.0006627583674705031, 0.007971986646200836], 3 => Any[1.0, 1.0, 0.00027056611713760064, 0.0026492131476296243, 0.0009063860346631511, 0.017064970572163878])
047;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-493.0;-497.0;-20.590826121653233;-7.339903891712391;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;13.521166991;0.05;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00024258461486745446, 0.004485025263167755, 0.0010009924211268235, 0.007063349684991466], 3 => Any[1.0, 1.0, 0.0008375355174932923, 0.00724330326923001, 0.0019019671025329679, 0.016181354694380347])
048;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-478.0;-478.0;-21.960946480966424;-7.366782192567097;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;14.748534645;0.059;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0005046840862883016, 0.006803153093800333, 0.0021386268324947565, 0.00492643272431672], 3 => Any[1.0, 1.0, 0.0007703168102341327, 0.004147445976629621, 7.956458922387001e-5, 0.00010630804246686829])
049;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-470.0;-472.0;-22.543368733090812;-6.89129010377501;0.0;128;8;16.0;0;4096;2;1;2;1.0e-16;8.701181469;0.051;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0016518164976064846, 0.007905346843725718, 0.003116710043464585, 0.018739232706459448], 3 => Any[1.0, 1.0, 0.0007197967442741812, 0.013787471280237171, 0.0005238870571594985, 0.0035429191920465504])
050;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-454.0;-452.0;-24.89214864737124;-7.586578176243245;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;12.261071051;0.061;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.00271084781766194, 0.015875429703830206, 0.011053461578468399, 0.017266627543728954], 3 => Any[1.0, 1.0, 0.000991470489109939, 0.008189429495560998, 0.0006237322251528613, 0.0040794876583704065])
051;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-470.0;-470.0;-22.917323918190995;-7.036096977143707;0.0;128;12;16.0;0;4096;2;1;2;1.0e-16;11.851088597;0.048;Dict{Any, Any}(4 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 0.0014574285762665295, 0.013349843157367662, 0.0008392021924705943, 0.0052249186991812115], 3 => Any[1.0, 1.0, 0.0022696195283926374, 0.014903571881089605, 0.00045634118935608666, 0.001872916145850144])
