instance;β;Layout;transform;energy;best_dwave;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-2740.0;-2742.0;-126.17495500925396;-6.583278000187303;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;640.289720685;6.4;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.0027924331489762723, 0.01352625643227183, 0.0004131537573187293, 0.008848178177332276, 0.0010929428090074129, 0.015332491015356662, 0.008076966856385544, 0.021535581988006817, 0.0016019970871645293, 0.002972220176407593, 0.0004043554556047032, 0.021291210823985107], 4 => Any[1.0, 1.0, 0.0011447337286412233, 0.020990696023118028, 0.001225331981147491, 0.02291561968191702, 0.0034988179242303914, 0.022106689284199878, 0.0021152888293410116, 0.027099955823459112, 0.0012502077680992684, 0.023272758346884182, 0.013139548222915468, 0.05917183322553357], 6 => Any[1.0, 1.0, 0.026406100546289533, 0.06663706902758512, 0.03750862293756542, 0.051934449250892765, 0.003388957397208637, 0.004702451021657691, 0.002486256887148462, 0.016627895864113125, 0.0011842892391084442, 0.002980843768159834, 0.000748297514701665, 0.011582198207824346], 7 => Any[1.0, 1.0, 0.0008387133634180878, 0.015706921619207868, 0.014509499231460948, 0.021886278952497472, 0.0006751352172667643, 0.00669530595989786, 0.0022108101594884525, 0.032152909107593386, 0.0006500019016107165, 0.010724747526666389, 0.0011719384709144936, 0.0060849604632521115], 2 => Any[1.0, 1.0, 0.002581226980735564, 0.011329424286221523, 0.003608971411979088, 0.026317772878916814, 0.0038171575505937887, 0.023342405814472212, 0.008194628619749324, 0.047367844803684396, 0.002329454453407699, 0.007964590282223936, 0.003626839760689276, 0.03288354958479984], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.0038180320327581892, 0.013634270189481632, 0.00258613575212323, 0.04202233815968967, 0.010581459177665462, 0.032996462539676516, 0.0014771310432625947, 0.020396862108302594, 0.0006594283062415365, 0.006045296407297561, 0.001744494461137569, 0.02512431560299223])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-2750.0;-2742.0;-119.3273081358821;-7.740387331397917;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;727.227745484;6.4;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.047655882561636095, 0.016165307497860236, 0.024130068783833312, 0.0016232744474316012, 0.031555039176573166, 0.0038160393947721328, 0.04615068670067725, 0.0044993595247288486, 0.009452509980607255, 0.004111398473026201, 0.030415169080162095, 0.00505944980939184], 4 => Any[1.0, 1.0, 0.0012967467476716398, 0.0002576243328379235, 0.0005748885297121159, 2.4488570774938642e-5, 0.02176074287923839, 0.0019243443164023, 0.006357037138990073, 0.0033745206529691824, 0.0468246613231284, 0.011366074179904343, 0.0156977570115913, 0.005515657741552792], 6 => Any[1.0, 1.0, 0.0008533573502759108, 0.00024922336376272347, 0.001471786811765218, 0.00024308932033611586, 0.0018586965533156478, 0.0003222009028070697, 0.014056164919448663, 0.0016455995164167177, 0.0014912451190230397, 8.631892891552318e-5, 0.000803548787501868, 0.00011757239875376402], 7 => Any[1.0, 1.0, 0.01794195932404895, 0.006081841467270851, 0.02777563074217547, 0.013334740630594968, 0.03679407649844541, 0.005819089594266812, 0.028096895110206088, 0.00999462356431689, 0.011699510648736141, 0.005701288419498467, 0.041862865883252456, 0.011623450234215092], 2 => Any[1.0, 1.0, 0.026271686179824776, 0.005107946744168089, 0.030655856657479434, 0.005626942711101687, 0.01010393240781764, 0.0006626424586704913, 0.010906340836205133, 0.001719145047125547, 0.023215064877387462, 0.004594228253446314, 0.04242113688774172, 0.010636608743217781], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.02428692738726325, 0.0018969313113831525, 0.011852684934149215, 0.000428448646228534, 0.004790156878652007, 0.0013238375049501481, 0.006745313559021938, 0.0019262474731078746, 0.021332626539706873, 0.007401849103845643, 0.00783466085780954, 0.0019650132991709144])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-2744.0;-2742.0;-124.22180119251081;-7.446761130063603;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;758.763211734;6.4;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.002837104188655041, 0.009500160810357677, 0.00022812491591907711, 0.0076499531386829, 0.0015706812943404856, 0.015989065763026607, 0.0036361710946622304, 0.016347131939819796, 0.0028142408055714806, 0.01000976840028263, 0.0014412820172177937, 0.006523906868857711], 4 => Any[1.0, 1.0, 0.006512801800129734, 0.019212214613814855, 0.00042986904030041447, 0.003456546584881775, 0.00044831996414067905, 0.0014617643353672734, 0.0008414470161698927, 0.00933931252142152, 0.00015258366042676248, 0.0005281900949252321, 0.0025241668288156884, 0.01928455059888714], 6 => Any[1.0, 1.0, 0.0022816992031743037, 0.0048592549357579645, 0.0006307698840565491, 0.0030342252992100432, 0.006374314018804383, 0.02867516049738839, 0.0027629309310920743, 0.003123279807791579, 0.0009306252861384265, 0.005563452298861588, 0.0009345900735099294, 0.007754853882245401], 7 => Any[1.0, 1.0, 0.0004107206025814964, 0.0014614361882968336, 0.0002893836413301047, 0.0015282565492889884, 0.006478386581852917, 0.0268407615023619, 0.0015259829361170378, 0.004269495920251374, 0.0008380161867497287, 0.0023523273629833825, 0.0017729328860566394, 0.013544198043820925], 2 => Any[1.0, 1.0, 0.0001904255693375079, 0.002280942582193837, 0.00012492888882430147, 0.017569586244334683, 0.002394102341036787, 0.011471160474325818, 0.0010650939024965589, 0.00290353624719201, 0.001003887916260951, 0.00793858278368212, 0.0021059963183635223, 0.004086143966934214], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.0023983890340967397, 0.00569999884522495, 0.00040622754292468036, 0.002938007697969565, 0.0039299264951815245, 0.032411477554677735, 0.005065553332801107, 0.010549111063725553, 0.0004157305403732902, 0.007494885771879286, 0.0022088523267690878, 0.014834224930528883])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-2750.0;-2742.0;-117.33728321075252;-7.855789423690058;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;694.769422421;6.4;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.006371524254497274, 0.0013534076695427238, 0.008499440812030183, 0.0024182195500044613, 0.013191156754035725, 0.0035543913270855904, 0.01612361113978922, 0.0018112849398749533, 0.007650049875633508, 0.00023621640779536332, 0.009894812100952312, 0.0027279111833431575], 4 => Any[1.0, 1.0, 0.01765219661117658, 0.002293870045289905, 0.00027411470005086574, 0.00010549557429955865, 0.00958927596788473, 0.0008875720921798459, 0.0015668559265795401, 0.00047888217077190066, 0.003692577579990159, 0.0005819224558808503, 0.019553343315897878, 0.007096572340044615], 6 => Any[1.0, 1.0, 0.006087221213447738, 0.0006406425522392216, 0.004609341377945745, 0.0008693997883097489, 0.0028655112760986963, 0.002121472986616114, 0.02850900117628827, 0.006535090002088532, 0.0032578224059261404, 0.0005232216733504004, 0.005299335946096273, 0.001839898653906317], 7 => Any[1.0, 1.0, 0.011596260605060983, 0.002193686086180532, 0.002366402537263311, 0.0008086557748252557, 0.0042697442833012755, 0.00152294182470146, 0.026864615212601226, 0.006502949978970269, 0.0017244379313874076, 0.0002951912603251861, 0.0017692745156531622, 0.00034065195425859605], 2 => Any[1.0, 1.0, 0.003733727967767499, 0.002150149589514018, 0.007592315112615025, 0.0009036864325869231, 0.0031698387948860644, 0.0011192142766781913, 0.011465703181246498, 0.0023497948564967517, 0.017558593666389816, 0.00018427214525152443, 0.0023633060672075853, 0.0002535796711074082], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.013073534707072267, 0.001985943685750645, 0.0072504687083294475, 0.00039915548149494536, 0.010709089222545952, 0.005607323141212076, 0.03344660398307714, 0.003922205284238279, 0.002960243902260147, 0.0004202108228312164, 0.00790559492241018, 0.0024075104658350744])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-2750.0;-2742.0;-119.11562875801764;-7.0207264311599715;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;710.379054943;6.4;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.007406389400619879, 0.001397225159656349, 0.004080402876531282, 0.0021546113778426854, 0.01551953888114572, 0.0021883067738456634, 0.003928054188900348, 0.000902362761126464, 0.013346587970609523, 0.00415952117908942, 0.02175046084007651, 0.0012262988180243982], 4 => Any[1.0, 1.0, 0.045904451453592975, 0.026563908289309563, 0.04057421175217534, 0.009700204715497342, 0.02242046954037965, 0.004159730087580194, 0.004453852049893057, 0.0009340680941547465, 0.027615681098161798, 0.005694434181401697, 0.01955904619855938, 0.005462718277150969], 6 => Any[1.0, 1.0, 0.0005713321805374975, 0.00014890286170143025, 0.008236000424131156, 0.0020448801783878143, 0.003275710990550633, 0.00026420121131825964, 0.006055679814049871, 0.001097169443985711, 0.04164236616168363, 0.03053085303886261, 0.018601606552771103, 0.020374899301845564], 7 => Any[1.0, 1.0, 0.007989508404499392, 0.002963125659933616, 0.007272585153494462, 0.006432723671139074, 0.00284816786396076, 0.0022865635308209216, 0.042288480946917485, 0.012089296251042828, 0.033652086470388136, 0.0016393144257514426, 0.0008474086918730839, 1.2206183942018933e-5], 2 => Any[1.0, 1.0, 0.002960856273005022, 0.0022125141547028092, 0.013273475813949408, 0.00010401825367356182, 0.007577107411902774, 0.00042852743997684093, 0.002040830267984457, 2.942159856985996e-6, 0.0009160914939251281, 8.457440625472282e-6, 0.0020460679394773223, 0.0012968882170543824], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.00217769906665737, 0.0005790063215995152, 0.0016498271771825898, 0.0005136745471591334, 0.011958841164291004, 0.0027040364811276394, 0.003939833512510579, 0.0008533524715652616, 0.0015614028215007736, 0.0002836142176769932, 0.004282534614906178, 0.0007772608140028082])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-2746.0;-2742.0;-123.75263852369373;-7.4539655060630885;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;756.65142568;6.4;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.0013078673014408188, 0.022384241078203596, 0.0025308496171149277, 0.012004143114574702, 0.0008646465931404236, 0.004506194272672133, 0.0024293776126512946, 0.014857212221800989, 0.0019815271039696097, 0.004213691790401746, 0.001390053479906623, 0.008814969777964142], 4 => Any[1.0, 1.0, 0.005014595474044239, 0.018494678705652377, 0.004926160302825854, 0.02665941430187899, 0.0008383887978030981, 0.00411443052430386, 0.004090594634693257, 0.022767139802883956, 0.010229213466733712, 0.03643789852706111, 0.026628003797301895, 0.04537679236931568], 6 => Any[1.0, 1.0, 0.010747898865045114, 0.010746631674865071, 0.022165449339812116, 0.03845271220759689, 0.0014270155647203141, 0.008247681440325547, 0.0003448120642493024, 0.002362546707447874, 0.005110513574443503, 0.009632940928261984, 0.00027699164317175623, 0.001018218386147204], 7 => Any[1.0, 1.0, 7.627778516927595e-6, 0.0007557333856330119, 0.0016491285091692037, 0.03360491489621074, 0.012325618577555804, 0.04047285300891384, 0.0031632787707593906, 0.003433548905914225, 0.009323853216282336, 0.010839222263685229, 0.0032165157153583473, 0.008114184165463192], 2 => Any[1.0, 1.0, 0.0013074000820244072, 0.0015290089620377814, 7.4067418165302806e-6, 0.0009027175011610933, 2.549909089954572e-6, 0.0020377716443056105, 0.000427243391997912, 0.007764682440507928, 0.00010238430328447706, 0.013373527345885905, 0.0021760210688083273, 0.0036971766383724824], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.0007757089238306958, 0.00424826651522671, 0.0002894698127506149, 0.0016014225856465015, 0.0009053774647204589, 0.004062377164091233, 0.0025842291365919087, 0.011673942245490598, 0.0005007212484385982, 0.0016460278330936307, 0.0004926205048714062, 0.003253972397880324])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-2746.0;-2742.0;-120.03502801056673;-6.542296733348671;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;766.426333611;6.4;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.004783996714596011, 0.03043995846216829, 0.004801939940103596, 0.010494656630541459, 0.005345291009432457, 0.04765901063763796, 0.004037615422074763, 0.03282897311963854, 0.0018726922575063964, 0.027520582357965156, 0.021606498823899006, 0.04126742751829753], 4 => Any[1.0, 1.0, 0.007279412911833141, 0.018253734200783887, 0.011690148319002211, 0.06945644161979585, 0.003853953869949421, 0.0070672678580408375, 0.0015997955209424283, 0.03942556554380327, 7.06273831503882e-5, 0.0011359913071264263, 0.00032807970077153135, 0.002872923680671607], 6 => Any[1.0, 1.0, 0.0001153498437381248, 0.0008206457826284189, 7.023943408316674e-5, 0.0015990173583514272, 0.0016179041424570096, 0.01413264585939474, 0.00036569417395424187, 0.0017748059780359777, 0.000104607581800629, 0.0019352764485684828, 0.00021365702835541255, 0.0007079197713722665], 7 => Any[1.0, 1.0, 0.011940707315538014, 0.04076068253809934, 0.006915462756304824, 0.010847839805142881, 0.009871289657505895, 0.02771207767973379, 0.006662547690643513, 0.035997626472050286, 0.012869576522875436, 0.024770919812910883, 0.006829671089320423, 0.02135911119274195], 2 => Any[1.0, 1.0, 0.007217383511248369, 0.03317780895931854, 0.004003600339966533, 0.01887888011183676, 0.0016904308347943364, 0.010252228961256738, 0.0007730526764767857, 0.0075312584552009254, 0.004584296482650081, 0.04505688162771073, 0.004739378622030432, 0.025102570569658065], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.002349189908204516, 0.008441555262097234, 0.007160258325753567, 0.019367259587757486, 0.002076857551012738, 0.007224122164492281, 0.001127339107779285, 0.00449905441232967, 0.00048809770905657257, 0.01199837280589824, 0.0020814523240254754, 0.037937898982037435])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-2750.0;-2742.0;-118.89665349812269;-7.032679893893829;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;657.700145115;6.4;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.02271220314836116, 0.00036427393162649955, 0.002907856222080785, 0.0011970630278292612, 0.019127582966152423, 0.00635192682620443, 0.014550876443429426, 0.00097798473802796, 0.007133871785891024, 0.00028861865171247655, 0.013623948203078318, 0.0050022144470533445], 4 => Any[1.0, 1.0, 0.04692724698165908, 0.012664213954131878, 0.0215047204271392, 0.0017213992197962933, 0.02376731389289066, 0.0018921300190232679, 0.014905522069160279, 0.0019395874515693561, 0.010198501734188388, 0.00028944144219210865, 0.01689613436702907, 0.0009443531649806494], 6 => Any[1.0, 1.0, 0.008739214552023245, 0.0007846423453074678, 0.0025405503174003334, 0.0008930676329197295, 0.015107116523852968, 0.002296623184220645, 0.004078843223015838, 0.002809740646640772, 0.04597573486983802, 0.028601261314502375, 0.0633147699045261, 0.013232919526394065], 7 => Any[1.0, 1.0, 0.006042224063133836, 0.001245370554067324, 0.010339409879720873, 0.00041388814007053693, 0.03212355658792938, 0.0021753307988919704, 0.006720039738189823, 0.0005706609252905504, 0.035435926843497896, 0.015380232671490312, 0.015786812362228682, 0.0008807886806958694], 2 => Any[1.0, 1.0, 0.03168855472004733, 0.0036015443519053485, 0.00703556978053027, 0.001874217904508059, 0.039856952272788494, 0.006971362818701015, 0.0216042501445958, 0.003271113223068818, 0.036212166133877684, 0.002236988724567741, 0.010932190475307142, 0.00243699475568166], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.026100794953745877, 0.0023377401320203565, 0.004008942671507474, 0.0006346917762913417, 0.02026358875571522, 0.0008556547512137366, 0.03749800542551257, 0.012618911408575332, 0.047555279074340116, 0.0025563006660322533, 0.01319014287239305, 0.0040916841646236515])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-2750.0;-2762.0;-125.61244425212246;-6.420353401415902;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;737.489844738;6.1;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.031248037443483694, 0.007196018563684623, 0.02845677241587705, 0.004232011939656494, 0.041367118628757825, 0.015720270410559335, 0.018500416905026996, 0.0033800013246004425, 0.004047319763473322, 0.00043986003424856805, 0.0005207248083750612, 2.2342238110467345e-5], 4 => Any[1.0, 1.0, 0.024225245086006843, 0.008591735214598455, 0.02005167573428505, 0.0035741234290519105, 0.0014207246929503412, 0.0008631329677416003, 0.007332367401342945, 0.0011011185767911373, 0.020846414196761722, 0.006897918516505733, 0.021274536271710148, 0.002539109005028141], 6 => Any[1.0, 1.0, 0.011774931977490214, 0.003235874419867097, 0.006472667354119296, 0.0028308671250767124, 0.021698341806118446, 0.005030164231822813, 0.025590931610334818, 0.006670333909177071, 0.029131295530481254, 0.005908048838866635, 0.022217673071699605, 0.002979266662968502], 7 => Any[1.0, 1.0, 0.0065296665994954055, 0.005212701351030647, 0.029142971463884663, 0.010707566865548912, 0.015240174650862416, 0.0009347800559076233, 0.00039472647363153056, 0.0005029640366510988, 0.005757937949668298, 0.002524361505569239, 0.022159097718320534, 0.0037428902436658046], 2 => Any[1.0, 1.0, 0.00015712064747782514, 0.0004197912401548331, 0.015918042205677413, 0.0032669077130378075, 0.013412042157997437, 0.003755154986183936, 0.014564538080642089, 0.0032567364351339177, 0.0185821909785901, 0.004913681000467973, 0.027327270305553764, 0.002621394313315201], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.021009942265757524, 0.004790370997738286, 0.01765352875028379, 0.00560674906489874, 0.0163222345518523, 0.0034775152957194745, 0.006114143450054566, 0.0034432427929104088, 0.03772680908471433, 0.003546437887983697, 0.034413080058543606, 0.0025106022465448334])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-2740.0;-2762.0;-131.55020681842007;-6.792373854643128;0.0;128;8;16.0;0;65536;2;1;2;1.0e-16;646.113416062;6.1;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.008271609903565062, 0.023049181250342304, 0.0009242087436840952, 0.009831751360555963, 0.0015086013779733354, 0.025081509076177844, 0.0010514100406729167, 0.012360494933218866, 0.0027034350644390844, 0.006065121381834569, 0.005506013403285892, 0.021715321216711336], 4 => Any[1.0, 1.0, 0.0011798381912969777, 0.007543551201105204, 0.001357223121006889, 0.0049416993657355685, 0.0019073815533804152, 0.005596937792984602, 0.004141360901999946, 0.020054728630940315, 0.004123956728099379, 0.012853751895495341, 0.002051997775564473, 0.005688845409737217], 6 => Any[1.0, 1.0, 0.004770032679370409, 0.007773730262825237, 0.0005399661306904668, 0.0032641284281621566, 0.0029139136460122972, 0.013219175971435081, 0.006048378676316975, 0.022290978236431752, 0.00822260217677662, 0.023104622970451197, 0.004742123557569943, 0.015974175590648922], 7 => Any[1.0, 1.0, 0.0002913519325970415, 0.0019149901739437185, 0.0006042382461115357, 0.010771723057148255, 0.001658731702641917, 0.012113970612807019, 0.0020731755463928602, 0.020168221671039366, 0.005274056833762724, 0.0601354234273135, 0.018650299144170393, 0.06832686170436958], 2 => Any[1.0, 1.0, 0.011903156981287306, 0.040905533230937714, 0.016356228715302554, 0.02423446125319401, 0.0015730034418467399, 0.02037242367148942, 0.0019456105397548528, 0.005618190911809072, 0.0014653421290308055, 0.0115216654414337, 0.0020203865899448325, 0.015378360727918764], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 0.008551197925846672, 0.030513439994963074, 0.0021366042614631387, 0.009158444219877115, 0.006120021260706589, 0.03509051109408221, 0.0027592414719839675, 0.031133206004740118, 0.011503109704720755, 0.03124304531569177, 0.0036122524537295676, 0.024508704493361264])
