instance;β;Layout;transform;energy;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-928.6015333002381;-71.84262664007287;-6.495067330285533;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;70.607845116;0.0019;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.023812107095415824, 0.013944122887595452, 0.01706313369949171, 0.03611406121501688, 0.04873097206532563, 0.02560551550853752, 0.03160018098712088, 0.04325153032023033, 0.05072820174851873, 0.06311779186896797, 0.04939651809495465, 0.048825060593882225, 0.021323167526151297, 0.016322278688483828], 4 => Any[1.0, 1.0, 1.0, 0.006511951336762572, 0.019136963224418088, 0.024211593664695812, 0.02655624757084731, 0.02694143174280706, 0.04252957855394877, 0.06253270566794589, 0.049418668588757056, 0.07470852781803652, 0.06139959598382501, 0.022348971169782416, 0.0021840164141329068, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.03396683966145923, 0.0297463123867831, 0.015092118377650586, 0.02018591056650475, 0.04965291943629549, 0.026962496072012097, 0.011926891458644623, 0.01360019762455966, 0.016562966802139492, 0.022555039502873412, 0.010688936071941, 0.021027728140559476, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.058949748424959446, 0.034759311634243895, 0.020980495418655765, 0.03851422585559039, 0.05239066464987427, 0.025888849361790756, 0.023118705313790882, 0.05798272753571926, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.003997702872085858, 0.019148928750081493, 0.016284770960819882, 0.006905830095172243, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.03174211019825528, 0.02864612255427008, 0.04257336798050825, 0.017323304415734448, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0018564598385823405, 0.038031029783811184, 0.025279695312535527, 0.03808814767061997, 0.08953298216926081, 0.03435545594595164, 0.02853043512202636, 0.0015249585109610249, 1.0, 1.0, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 1, 4, 3), false);-929.9169114691103;-71.91045016813291;-6.3107917923299715;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;75.625055596;0.002;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.038905045442324294, 0.03861625272875727, 0.036074438583951, 0.04966469837172264, 0.014287010117817345, 0.02728374631375276, 0.043773502039744505, 0.029699697566031937, 0.0314135020006802, 0.06420626661270551, 0.06492500689947708, 0.04379478314241281, 0.023754932194774824, 0.018756453767004848], 4 => Any[1.0, 1.0, 1.0, 0.0031520096777601894, 0.03182224344882559, 0.041540272929075056, 0.06590211898098346, 0.04409139715123435, 0.05854704601212649, 0.02735369496353706, 0.01667284589771581, 0.030379924630264885, 0.019025810666030082, 0.025383297530945353, 0.004283538319011705, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.02435565934375575, 0.033948840260727114, 0.05315005993428479, 0.03383885588524373, 0.05022425227554487, 0.05038365694243795, 0.031785068166202274, 0.023457783144824867, 0.020249203551201397, 0.049259361940955905, 0.04696402571496755, 0.026786511776666827, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.05925528251564369, 0.020283173602197026, 0.023199981011633387, 0.03119172427641938, 0.020672273182815705, 0.02213396978016584, 0.029971441390049782, 0.02759955342849742, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.002923583321560169, 0.01593849152914465, 0.0163363383658421, 0.007188938266278167, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.03336541780388467, 0.021842302101597114, 0.022629114067563967, 0.01746810938497598, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0068823709370409904, 0.04644865518347818, 0.03892535919040337, 0.027124172749237098, 0.02999695385645164, 0.03830669484542318, 0.026093637922330323, 0.0023575936924891774, 1.0, 1.0, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 2, 1, 4), true);-926.1152950672622;-72.35475154543022;-6.082189928599499;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;71.28322115;0.0019;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.03299870661881694, 0.036753664365453756, 0.06609861062702883, 0.04022652199450454, 0.048019507940828064, 0.03842581163893927, 0.051976584591812834, 0.04244841127890849, 0.06781242450949812, 0.02319020731425051, 0.02230750922308599, 0.013632146462092144, 0.03181658259264417, 0.023958855675101847], 4 => Any[1.0, 1.0, 1.0, 0.0030795816792301917, 0.013313724769867185, 0.018726477920172353, 0.021106291232547734, 0.02014707271334458, 0.005653848084577083, 0.02752710943500902, 0.03220461051030816, 0.043698068523406845, 0.042647706037609465, 0.017207493292640628, 0.002883713358529747, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.013485439141542372, 0.022051662250194136, 0.016796007519561434, 0.024087075921799355, 0.020703507428347683, 0.018453825318219846, 0.006953493500579771, 0.017880481237130975, 0.022413512534165667, 0.020328938223012218, 0.04561914823105719, 0.03633542057939982, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.04235469983702562, 0.021787578860895676, 0.011411338002821755, 0.009997213724607615, 0.020567263945844745, 0.021596317611574888, 0.023876728262334328, 0.021409662531018146, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.00394065465064888, 0.027802785033547647, 0.03467387769675155, 0.005087149425910008, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.033748827220533135, 0.01640135096185615, 0.020838160520887182, 0.020796181043121864, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.005008344114137665, 0.03258429318984414, 0.013609565491506053, 0.048073664420900324, 0.02709017401719145, 0.01968048938132103, 0.0033527411593056423, 0.004021490131779955, 1.0, 1.0, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((2, 3, 4, 1), true);-926.5413740307773;-72.2334003389542;-6.251378754622659;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;71.293682737;0.0019;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.02113398741101747, 0.026023620245456913, 0.012612064835753134, 0.021828529683174003, 0.022487652340270177, 0.06540060355297428, 0.04010344436626935, 0.054448076537651074, 0.04076381695065303, 0.047491975081303484, 0.04050230254968692, 0.06455674773361268, 0.03685136187706426, 0.05034686042235681], 4 => Any[1.0, 1.0, 1.0, 0.002285795673650374, 0.017090030728914785, 0.04262609095181904, 0.04567174235034314, 0.03458709155137001, 0.028204856056205842, 0.010590445957020857, 0.02035595706898583, 0.019539430430018587, 0.017727798801430546, 0.011475210151135984, 0.0028840190197015982, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.03564914235688389, 0.04627251717122594, 0.020019121476238407, 0.019709013996755786, 0.016746150027623752, 0.008193658455011627, 0.018620840360362597, 0.020221496459239607, 0.02691322286282081, 0.017852812682040548, 0.022519611326132248, 0.013453393815652854, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.021495136934686493, 0.022978388722465902, 0.02121684908962508, 0.020315082472936074, 0.010102686346991154, 0.011378597353923083, 0.02133530772499871, 0.042308552143054776, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.004839183102217412, 0.03625021067654913, 0.03000178081302018, 0.003712468840794522, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.02045205186079811, 0.020042371267338512, 0.017266530765173278, 0.033716445615329355, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.003850565316972704, 0.0034533915803655084, 0.01936676823923312, 0.026740239049770242, 0.04801201384282426, 0.013644769965362962, 0.0316420771261154, 0.004974384581335081, 1.0, 1.0, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-928.3820903718415;-72.42174115425232;-6.134042044276706;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;75.988267389;0.002;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.015149804502850249, 0.023803979168811346, 0.03500107999953849, 0.018904143165785536, 0.018922116266898444, 0.0328976431084368, 0.037868540254828234, 0.052584275721659794, 0.040840472404712426, 0.031878396530198555, 0.02228084746993258, 0.05690870862901746, 0.049577607731771, 0.02117426019304292], 4 => Any[1.0, 1.0, 1.0, 0.0060421988783759565, 0.020795956301900856, 0.01942122557383402, 0.017823180608058632, 0.013277653403372157, 0.01685290229469245, 0.028400527466828883, 0.01020272596663235, 0.024710238551339074, 0.02713980152044972, 0.022162248435971275, 0.0027169343655897393, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.014541543255935754, 0.015950593532006344, 0.03614001037569556, 0.039252821191960045, 0.032739129032915294, 0.023566014742065267, 0.06323152874694206, 0.043548394221005225, 0.032461004634916524, 0.0077073014745684815, 0.037977224969616634, 0.03359211058921455, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.01760706884636151, 0.03287582193950624, 0.027943365100181545, 0.012004608306535252, 0.009549642537588561, 0.017361705625256615, 0.048594249354096695, 0.038775885190664716, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.001710597298640225, 0.019783397920787357, 0.02061079255238536, 0.0036066204916223865, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.04757300668648542, 0.035912227116817685, 0.03352532311417789, 0.031005840086080223, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.004015084093922305, 0.01100646805700986, 0.038648634030280224, 0.03995815040914901, 0.06210488077771478, 0.02288265725888938, 0.035046479342768534, 0.00573201305308772, 1.0, 1.0, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((3, 4, 1, 2), false);-927.3302722118951;-72.77467105094338;-6.221523211081283;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;72.000489335;0.002;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.017949706686409054, 0.043161246687669394, 0.04266517624239152, 0.022973130264691947, 0.032179998138199294, 0.03924902560133992, 0.048486601458637646, 0.03653877691449863, 0.03296861321480539, 0.019189856224900013, 0.019342255706980768, 0.038716616940694185, 0.024397654373902553, 0.02102857180646646], 4 => Any[1.0, 1.0, 1.0, 0.0028837667660984324, 0.020535671645309603, 0.027493078154085557, 0.025597316749117003, 0.012093735002469309, 0.026948076795547664, 0.01672082810781305, 0.014091094903270632, 0.018035144606991415, 0.018687384011003495, 0.02073529268040195, 0.0059736359256676265, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.028673518388888753, 0.037061573478912695, 0.007067883289096553, 0.03215902993357355, 0.043623437810970056, 0.06288608716400447, 0.023191422625022926, 0.032806103330062196, 0.039593568289051695, 0.03606187018408356, 0.015976560210793862, 0.014576115964924228, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.03981303661521972, 0.04898877862019665, 0.017346649726095897, 0.009539845573036826, 0.011911378695620005, 0.027941865209048865, 0.032876027904005185, 0.019760822132663673, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.00358449852276042, 0.02044224509398116, 0.01953184059465276, 0.0017435398688947189, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.03100248097329508, 0.03350979737954066, 0.0358991322997561, 0.04757727185689771, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.00551885681410571, 0.03458435391756752, 0.022941853837997756, 0.06198335230533764, 0.04093376224536664, 0.03904186460588097, 0.011188603270870288, 0.004058945244157369, 1.0, 1.0, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 2, 3, 4), false);-926.3981013627463;-73.46607276906515;-6.219448822853835;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;217.066025834;0.002;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.018072241003174318, 0.02382038895013057, 0.04102714896219395, 0.06484407163551655, 0.0606543085939523, 0.029796515471491217, 0.02933371239790982, 0.041793773326128776, 0.026366537207993167, 0.013931876275456145, 0.04939473821972127, 0.037247522018309505, 0.038811534830008515, 0.055426831800357235], 4 => Any[1.0, 1.0, 1.0, 0.0038328229977663787, 0.027769062178248687, 0.019360862096053255, 0.030499556466033056, 0.021839996020915877, 0.02663432139606163, 0.057476284344773185, 0.04310332719555657, 0.06972301303866521, 0.042935711469988785, 0.03155727986942709, 0.004008829523131693, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.025607861260541407, 0.046402007881610745, 0.04813487762236417, 0.019590255895181062, 0.02337954688909353, 0.03185774840498269, 0.049224916173283464, 0.04944054682515806, 0.032339917635249925, 0.05113725309472267, 0.036227724304199, 0.025696971212896946, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.027581484543060045, 0.029798370899755858, 0.022038772253284964, 0.020599227644096548, 0.03125626990041279, 0.023584284864124887, 0.02246296869000748, 0.05994790965721116, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.006702010789511726, 0.016497715966115212, 0.016325630903453445, 0.0028860944388381443, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.01744322594847782, 0.02583088643474861, 0.020396568011356708, 0.03558993426296686, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0027689829791607825, 0.029279416024601924, 0.03905701518490189, 0.032486772318872106, 0.03340112986278353, 0.041614825578404534, 0.04718886990078478, 0.006998755439606205, 1.0, 1.0, 1.0])
001_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 1, 2, 3), true);-928.4783657650163;-71.89871669485964;-6.21427011657966;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;73.459426796;0.0019;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.016050896201844876, 0.020587795189651724, 0.04500017865164795, 0.044212950145641736, 0.06130211214693807, 0.04854192358540213, 0.0384349992243879, 0.028797793630267274, 0.027724600115017956, 0.043956255912168535, 0.03754639345603979, 0.01631434890492837, 0.013622730516680701, 0.023957121467320184], 4 => Any[1.0, 1.0, 1.0, 0.0020146059790110606, 0.022855681435841997, 0.06115984844650345, 0.07318189032181777, 0.04604466428215261, 0.05579524478335963, 0.039976655684483435, 0.031635840218529394, 0.02567678464725295, 0.020691676229849378, 0.02022302519132789, 0.00670573983954139, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.020360829680063773, 0.01076011828941497, 0.023126803442593092, 0.01640559862079818, 0.01266547903384977, 0.010899288049056023, 0.02890520851528614, 0.050016141653598065, 0.019843440884254306, 0.0163669995283101, 0.03010099459684082, 0.03306717529141327, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.05669245497196312, 0.022045776696840238, 0.026291577086291276, 0.052497474773155806, 0.04084701672654665, 0.021680762511716346, 0.03916575787331498, 0.058120654576623715, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.007036616949980928, 0.016257003256727565, 0.019161927771555565, 0.003961976096773695, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.017472040851955247, 0.04286776844386742, 0.028660895783173945, 0.031731110820893034, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0014607107595224363, 0.02871176825581583, 0.034692510744822457, 0.08915709817893029, 0.0380083475889132, 0.024905864811695686, 0.03813479228418326, 0.0020787718927898543, 1.0, 1.0, 1.0])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-940.8363097929166;-63.03699344301925;-6.256973809738806;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;75.452020219;0.002;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.04327154891639894, 0.02018737535601867, 0.013336624994943933, 0.015206563112168184, 0.031177856157865592, 0.02102368958873737, 0.031787177279293366, 0.01943387893993606, 0.02710176783080616, 0.016199583081904338, 0.01409054978338826, 0.022457791527821097, 0.02359546694995854, 0.02439778217266544], 4 => Any[1.0, 1.0, 1.0, 0.003587460399249754, 0.0165177397872062, 0.05033435780698418, 0.060939074219371656, 0.04710309936212429, 0.046093980150397, 0.04990717879241308, 0.05810070183775356, 0.04102380125494125, 0.02854315363455372, 0.019732221118268004, 0.004166138357228108, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.007231101795728031, 0.011477405284917492, 0.017918810433615637, 0.0199645072353525, 0.03927417976588131, 0.05550362892981555, 0.04450160527083164, 0.02382613584529846, 0.023707671377099795, 0.014483565500899711, 0.015705426199238516, 0.008566037402627428, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.04027661743824371, 0.04775897495731604, 0.04651074058308698, 0.05899665524639535, 0.06882512570087665, 0.04455540293367012, 0.05922691591738529, 0.03200315773694554, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.015610587926133195, 0.026401721202261842, 0.0047344279640472425, 0.0014380315655278433, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.04671175822690578, 0.022558203136316866, 0.03820161400261066, 0.018056664943379763, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.0006744388688745238, 0.0037855674202402104, 0.009296653073957597, 0.015014810946302071, 0.03408550783248131, 0.013543645309951077, 0.011978884143629484, 0.006305863251394593, 1.0, 1.0, 1.0])
002_sg.txt;0.5;GaugesEnergy;LatticeTransformation((1, 4, 3, 2), true);-942.5942954225548;-62.97529471096754;-6.333993776772511;0.0;128;8;16.0;0;1024;2;1;2;1.0e-16;71.557485971;0.0019;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.019729951370354295, 0.022836392798890572, 0.027360936601931972, 0.02676988342873486, 0.06857906877640157, 0.07219006875130378, 0.056202303739347405, 0.01633111403085603, 0.0155616926408233, 0.015123096584874105, 0.02166327633683108, 0.016969846788204183, 0.0068625191822823065, 0.02227240235434241], 4 => Any[1.0, 1.0, 1.0, 0.009299937647857972, 0.04432746805547634, 0.015150349597103428, 0.022679978772785093, 0.041775245824312614, 0.055763205705685805, 0.02578704127187315, 0.018706042018788668, 0.009973156035830287, 0.010516946457604653, 0.02392493805833917, 0.005888057871489358, 1.0], 6 => Any[1.0, 1.0, 1.0, 0.023180994249011606, 0.022811180813119506, 0.02663980052345516, 0.013607314929806684, 0.016113333353852677, 0.015241262393370154, 0.016453872136310343, 0.011367990749996462, 0.020307303238233047, 0.022497877213538076, 0.016728594912747217, 0.019917743765934633, 1.0], 7 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.02317064870665927, 0.01694507448329102, 0.015356874884545102, 0.02216993858219163, 0.02448843573113239, 0.040528213779567585, 0.04602550667255945, 0.02400269859888825, 1.0, 1.0, 1.0], 2 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0014425871001110385, 0.008187023427974963, 0.026975719766238016, 0.0056236104576122955, 1.0, 1.0, 1.0, 1.0, 1.0], 9 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 8 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.026147272348452225, 0.032552504388988684, 0.027714046579777177, 0.019915806099428435, 1.0, 1.0, 1.0, 1.0, 1.0], 3 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 0.005722005058747784, 0.01613054636955309, 0.01519252172632589, 0.0165321659511271, 0.02068659902822869, 0.025252310696941956, 0.024132861448227662, 0.0035280471500307936, 1.0, 1.0, 1.0])
