instance;β;Layout;transform;energy;probabilities;discarded_probability;statistic;max_states;bond_dim;de;max_sweeps;cl_states;iters_svd;iters_var;dtemp_mult;var_tol;time;cRAM;schmidts
029_sg.txt;0.5;GaugesEnergy;LatticeTransformation((4, 3, 2, 1), false);-12809.0;-506.23731574743135;-6.474233509933985;0.0;128;8;16.0;0;1048576;2;1;2;1.0e-16;3705.367869572;7.6;Dict{Any, Any}(5 => Any[1.0, 1.0, 0.00014807030694662115, 8.92635369489612e-5, 0.008825881523533096, 0.0003122496545084533, 0.003959796050132003, 0.0015082693981563224, 0.014999084308828587, 0.00311783685776408, 0.027267860340945235, 0.0069803251334607476, 0.045922969534282425, 0.002502687422146755, 0.0006411077382505524, 0.000227935443073646, 0.005961625325758237, 0.0005987519780795299, 0.004155231563852463, 0.00045272967234520926, 0.002076315649587785, 8.929960883912355e-5, 0.015025983297579402, 0.0018983212384353352, 0.05735047485044706, 0.0163164955505597, 0.031093852263790932, 0.005602293650631274, 0.005367099760946268, 0.0012078637123502732], 16 => Any[1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], 12 => Any[1.0, 1.0, 0.0005085191060800505, 6.926005514258251e-5, 0.0029416786518828186, 0.0011554347268232237, 0.013232829717521441, 0.0020037911838691794, 0.011202530449589318, 0.0018445027988035693, 0.015503807191430345, 0.004387820465711866, 0.01813896176557453, 0.005201831807398323, 0.005712696755534128, 0.008553337425429698, 0.04111747220906991, 0.017358863669803316, 0.04841545667230045, 0.010129729120633217, 0.02886939211517221, 0.013223267105092995, 0.025479297583286268, 0.00528942153706564, 0.022764223709139515, 0.008467245701509661, 0.009769439081278598, 0.004182428674714971, 0.03385222277279583, 0.00599905982512686], 8 => Any[1.0, 1.0, 0.0010010792338828946, 0.000452376427511416, 0.027628851234514, 0.007648640850680284, 0.05913877230083422, 0.008635518813281938, 0.021583542966511153, 0.0024907402363221944, 0.018382133537392643, 0.0017849845123324255, 0.02704983040520833, 0.0007260713951177257, 0.00015441162724427065, 8.46294106431952e-6, 0.0002720425164455927, 3.948441801056421e-5, 0.0061321724720036705, 0.0002962693648475991, 0.003495704315698573, 0.00032698574185859134, 0.0028769699157555045, 0.00015005162036664293, 0.0006981992891633573, 6.705367031680006e-5, 0.002015915597734608, 0.00033721098054399626, 0.0017889072509580588, 0.00017646789319126195], 6 => Any[1.0, 1.0, 0.004701371331903067, 0.0017917495108304678, 0.010688224245436162, 0.0007645917595412113, 0.002707604385348462, 0.00016003790414020818, 0.0009524143229523807, 0.000404709737664344, 0.0007107466458472685, 0.0001258768530354938, 0.0008033050866318024, 0.0002319713664946268, 0.0010219701634804712, 0.0007846459855322255, 0.0014922422777960194, 0.0004303576781387028, 0.005047106722160318, 0.0006399092891938298, 0.0016446811751270661, 0.00024145324714050062, 0.0035034535330812798, 0.0003197889618871264, 0.008496667481283568, 0.000148747134180695, 0.0028218372070800656, 0.0015752313451794034, 0.005726242657296543, 0.0034623153091606533], 11 => Any[1.0, 1.0, 0.009291429995017992, 0.004673853214889621, 0.017218777408475255, 0.002574586730621579, 0.012262659366617072, 0.002311306297280007, 0.005095383649406159, 0.00010513450977882554, 0.00040065216886331215, 3.982181166786919e-5, 0.0004907551153726169, 3.261986453353829e-5, 0.004584782592887235, 0.0008477782794987059, 0.0048577748069025505, 0.00020970836880851844, 0.0004074128684583672, 3.018314801246272e-5, 0.0013758190485963673, 9.031639484474993e-5, 0.0006272812240635826, 0.00014192423765786486, 0.016059915334258077, 0.002699674896043015, 0.013670609187963142, 0.0006213785475397489, 0.00407327858393365, 0.0026000653253283822], 9 => Any[1.0, 1.0, 0.0025465049637753744, 0.00034886950438004595, 0.0006132186973952405, 7.128045532596811e-5, 0.007569958136743087, 0.0016976969381596748, 0.006947630967812405, 0.004371241966026843, 0.016979425359647998, 0.0027298005226199583, 0.001953166873236947, 0.0015031761460133854, 0.03748118913172258, 0.00639378394478965, 0.03776693499656298, 0.009582496346372373, 0.0388421063605631, 0.010175598565216994, 0.06254087451582782, 0.004685221921030393, 0.0021050789906826, 0.0003062240006785881, 0.0062276089525575805, 0.0012932920442071854, 0.004123787815121069, 0.0015388339145130604, 0.012692537947096554, 0.0022704597979098452], 14 => Any[1.0, 1.0, 0.007934228073875059, 0.0012079678602689974, 0.0012733471160898619, 0.00035270705701213883, 0.019356283423515135, 0.003666570436955309, 0.04710421926689865, 0.006673193619982629, 0.05785436247107971, 0.004382294256225155, 0.041284759101761416, 0.008117046652447692, 0.0047577761124657945, 0.00044556203843370515, 0.004316528581712964, 0.001142544894662332, 0.0036685612184853057, 0.0016630341176699355, 0.023400634114492412, 0.008455861358161315, 0.04344417896574677, 0.0083669667305763, 0.004792069834781345, 0.0003103707830717074, 0.030742585400671638, 0.002744629778440446, 0.014283082487525866, 0.0011184704690336245], 3 => Any[1.0, 1.0, 0.005091944218444234, 0.0035078058792723564, 0.010305354164664509, 0.0010152415567959909, 0.006156036353171491, 0.001524642912748797, 0.0028768701794777795, 0.0026483298003830893, 0.010457505264136304, 0.003304340438975095, 0.0288245875811489, 0.0033509082093652704, 0.0072537828140639285, 0.0005016558223430854, 0.009218916597103267, 0.0023188813269489003, 0.07060823824394374, 0.01381433588350672, 0.015339694484129997, 0.0017901529294796097, 0.005104268373100186, 0.007302669154966728, 0.017013500021942463, 0.0021733190531354175, 0.009321463444939889, 0.00028498825239235123, 0.0002517745658648705, 0.00012199441468623098], 7 => Any[1.0, 1.0, 0.030176274897374913, 0.0033637801832991808, 0.0008128258051578836, 0.00025483859781390224, 0.000774379728252339, 0.0002236474293901298, 0.0008024390757680862, 6.863790539975627e-5, 0.00144721601576221, 0.0015409309605013783, 0.00453158161925945, 0.0002615989718455555, 0.0018979760648923224, 0.0009331603455995085, 0.025195449467745802, 0.0023686804198228897, 0.03131534100165836, 0.0020341824624720817, 0.008037548996587346, 0.0011785921804941038, 0.00545986419855305, 0.0021503544503097354, 0.03759257697909811, 0.016868732835450585, 0.04524642975645359, 0.006206124197053559, 0.01780877864256774, 0.0034018664542637177], 13 => Any[1.0, 1.0, 0.016583975881238718, 0.00297339501480566, 0.026515487103293635, 0.008742820390164665, 0.014032735139407853, 0.003150127188682675, 0.0019097122255057374, 0.0005773660264277022, 0.009921162091849789, 0.0022172449549248876, 0.014678597784983188, 0.012698897158219554, 0.03833591097980558, 0.018071162418467568, 0.019543859817429305, 0.002449305894005222, 0.0017443882200255188, 0.00011431861465174572, 0.026122282647255305, 0.011908751481334284, 0.031060353667394354, 0.009110770454714838, 0.01611851064939614, 0.003189429621730529, 0.015945387992626483, 0.012474892906289966, 0.015834528451188594, 0.0020714581319599577], 15 => Any[1.0, 1.0, 0.003057852499153968, 0.001541550275695131, 0.02423631615775477, 0.002314797209677416, 0.011422642933035113, 0.009664369611007029, 0.028127315775346252, 0.011496335145849159, 0.04120047240850502, 0.016778966867985634, 0.03103632379680056, 0.0013848037327413704, 0.008915335175678716, 0.0005800101231682039, 0.02412030053672849, 0.0025074463970772135, 0.009506653917488363, 0.0034033414066760043, 0.00903476844686948, 0.0011836306716261204, 0.003228486010624389, 0.002897312076436294, 0.022449574099401983, 0.0004473950729395694, 0.008347922327049959, 0.0016660007036108477, 0.01808465993076542, 0.0013213161156839337], 4 => Any[1.0, 1.0, 0.0049375498448757755, 0.0018137483013649445, 0.022011769814172882, 0.005985234649214718, 0.0370172318725379, 0.002423530661774041, 0.0011718724728474147, 0.0008153986080114618, 0.004531937526845105, 0.00030012108670181563, 0.0006767977946187852, 0.0003235904582166148, 0.01994238157380372, 0.00813414043979607, 0.024922230927368137, 0.003016270114261217, 0.0012465186181883322, 0.0008295058790040051, 0.0009627547837355484, 0.0006079159362858251, 0.01419519864305825, 0.002570549711129301, 0.011869119777795093, 0.0061622637436522165, 0.013951807032402678, 0.0017082610498052528, 0.00768258515570227, 0.0015964376607608517], 2 => Any[1.0, 1.0, 0.012370302333294426, 0.001723989715780736, 0.023258690329285743, 0.004358660550847578, 0.003961837466287265, 0.002182557504341546, 0.015141349549563895, 0.0008239168113235193, 0.008543037204498576, 0.005493841157641823, 0.025416588549116506, 0.004569635382984094, 0.009376025541648925, 0.0026520911232102407, 0.0031142197199942267, 0.0005005582736052715, 0.000661442637499343, 0.0006103712525173616, 0.028310307330929915, 0.005001385030254342, 0.025316277151159836, 0.007026694311748728, 0.012057264242407415, 0.00546741624313137, 0.023069695360446965, 0.006989616601217581, 0.007332053997169469, 0.0006327918264415511], 10 => Any[1.0, 1.0, 0.012442806534799865, 0.006756302378756429, 0.026922591971292768, 0.002353110549659692, 0.016473363550223045, 0.0032014608891819795, 0.01214533147925976, 0.0006294608065650106, 0.006545026908950384, 0.0015039699782238626, 0.0036717799862102736, 0.0014579406114042634, 0.04264602655569809, 0.011735864024592634, 0.03293123602710507, 0.009531782084768752, 0.01996630075393166, 0.0014377372582903643, 0.0019321652575832564, 0.0012885365343186172, 0.011941862955070982, 0.0010150470958779233, 0.014545469585415978, 0.00598328072503648, 0.026097171422833906, 0.0042402389097882225, 0.006277776579975887, 0.001424668758611761])
